Age;Gender;School_Grade;Daily_Usage_Hours;Sleep_Hours;Academic_Performance;Social_Interactions;Exercise_Hours;Anxiety_Level;Depression_Level;Self_Esteem;Parental_Control;Screen_Time_Before_Bed;Phone_Checks_Per_Day;Apps_Used_Daily;Time_on_Social_Media;Time_on_Gaming;Time_on_Education;Phone_Usage_Purpose;Family_Communication;Weekend_Usage_Hours;Addiction_Level
17~19;Male;7~10;1~5;7~8;50~74;0~4;1~2;1~10;2~9;3~10;0~1;0~1;48~148;5~16;0~3;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;8.4
17~19;Male;7~10;1~5;7~8;50~74;0~4;1~2;1~10;2~9;3~10;0~1;0~1;48~148;5~16;0~3;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;8.6
17~19;Male;7~10;1~5;7~8;50~74;0~4;1~2;1~10;2~9;3~10;0~1;0~1;48~148;5~16;0~3;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;4.9
17~19;Male;7~10;1~5;7~8;50~74;0~4;1~2;1~10;2~9;3~10;0~1;0~1;48~148;5~16;0~3;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;6.2
17~19;Male;7~10;1~5;7~8;50~74;0~4;1~2;1~10;2~9;3~10;0~1;0~1;48~148;5~16;0~3;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;6.5
17~19;Male;7~10;1~5;7~8;50~74;0~4;1~2;1~10;2~9;3~10;0~1;0~1;48~148;5~16;0~3;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;8.6
17~19;Male;7~10;1~5;7~8;50~74;0~4;1~2;1~10;2~9;3~10;0~1;0~1;48~148;5~16;0~3;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
17~19;Male;7~10;2~5;7~9;51~70;6~9;0~0;1~10;1~10;2~10;0~1;0~1;20~98;6~20;0~3;0~2;0~1;Education~Social Media~Gaming~Other;4~10;2~9;8.4
17~19;Male;7~10;2~5;7~9;51~70;6~9;0~0;1~10;1~10;2~10;0~1;0~1;20~98;6~20;0~3;0~2;0~1;Education~Social Media~Gaming~Other;4~10;2~9;3.8
17~19;Male;7~10;2~5;7~9;51~70;6~9;0~0;1~10;1~10;2~10;0~1;0~1;20~98;6~20;0~3;0~2;0~1;Education~Social Media~Gaming~Other;4~10;2~9;8.1
17~19;Male;7~10;2~5;7~9;51~70;6~9;0~0;1~10;1~10;2~10;0~1;0~1;20~98;6~20;0~3;0~2;0~1;Education~Social Media~Gaming~Other;4~10;2~9;4.6
17~19;Male;7~10;2~5;7~9;51~70;6~9;0~0;1~10;1~10;2~10;0~1;0~1;20~98;6~20;0~3;0~2;0~1;Education~Social Media~Gaming~Other;4~10;2~9;10.0
17~19;Male;7~10;2~5;7~9;51~70;6~9;0~0;1~10;1~10;2~10;0~1;0~1;20~98;6~20;0~3;0~2;0~1;Education~Social Media~Gaming~Other;4~10;2~9;7.5
17~19;Male;7~10;2~5;7~9;51~70;6~9;0~0;1~10;1~10;2~10;0~1;0~1;20~98;6~20;0~3;0~2;0~1;Education~Social Media~Gaming~Other;4~10;2~9;6.0
17~19;Male;7~10;2~5;7~9;51~70;6~9;0~0;1~10;1~10;2~10;0~1;0~1;20~98;6~20;0~3;0~2;0~1;Education~Social Media~Gaming~Other;4~10;2~9;10.0
17~19;Male;7~10;2~5;7~9;51~70;6~9;0~0;1~10;1~10;2~10;0~1;0~1;20~98;6~20;0~3;0~2;0~1;Education~Social Media~Gaming~Other;4~10;2~9;3.5
17~19;Male;7~10;1~4;7~10;53~69;5~9;0~2;1~10;1~9;1~10;0~1;0~1;20~135;5~20;1~3;0~4;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~8;3.9
17~19;Male;7~10;1~4;7~10;53~69;5~9;0~2;1~10;1~9;1~10;0~1;0~1;20~135;5~20;1~3;0~4;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~8;6.6
17~19;Male;7~10;1~4;7~10;53~69;5~9;0~2;1~10;1~9;1~10;0~1;0~1;20~135;5~20;1~3;0~4;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~8;4.4
17~19;Male;7~10;1~4;7~10;53~69;5~9;0~2;1~10;1~9;1~10;0~1;0~1;20~135;5~20;1~3;0~4;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~8;10.0
17~19;Male;7~10;1~4;7~10;53~69;5~9;0~2;1~10;1~9;1~10;0~1;0~1;20~135;5~20;1~3;0~4;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~8;8.9
17~19;Male;7~10;1~4;7~10;53~69;5~9;0~2;1~10;1~9;1~10;0~1;0~1;20~135;5~20;1~3;0~4;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~8;6.0
17~19;Male;7~10;1~4;7~10;53~69;5~9;0~2;1~10;1~9;1~10;0~1;0~1;20~135;5~20;1~3;0~4;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~8;4.5
17~19;Male;7~10;1~4;7~10;53~69;5~9;0~2;1~10;1~9;1~10;0~1;0~1;20~135;5~20;1~3;0~4;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~8;8.0
17~19;Male;7~10;1~4;7~10;53~69;5~9;0~2;1~10;1~9;1~10;0~1;0~1;20~135;5~20;1~3;0~4;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~8;10.0
17~19;Male;7~9;2~3;7~8;81~99;2~6;0~1;1~4;5~10;1~9;0~1;0~1;30~134;5~13;2~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~9;7.9
17~19;Male;7~9;2~3;7~8;81~99;2~6;0~1;1~4;5~10;1~9;0~1;0~1;30~134;5~13;2~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~9;7.5
17~19;Male;7~9;2~3;7~8;81~99;2~6;0~1;1~4;5~10;1~9;0~1;0~1;30~134;5~13;2~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~9;8.2
17~19;Male;7~9;2~3;7~8;81~99;2~6;0~1;1~4;5~10;1~9;0~1;0~1;30~134;5~13;2~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~9;5.7
17~19;Male;7~9;2~3;7~8;81~99;2~6;0~1;1~4;5~10;1~9;0~1;0~1;30~134;5~13;2~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~9;7.2
17~19;Male;8~10;2~4;7~8;82~94;1~5;0~1;6~9;1~9;1~8;0~1;0~1;33~135;11~19;1~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;3~10;4~8;10.0
17~19;Male;8~10;2~4;7~8;82~94;1~5;0~1;6~9;1~9;1~8;0~1;0~1;33~135;11~19;1~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;3~10;4~8;8.5
17~19;Male;8~10;2~4;7~8;82~94;1~5;0~1;6~9;1~9;1~8;0~1;0~1;33~135;11~19;1~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;3~10;4~8;10.0
17~19;Male;8~10;2~4;7~8;82~94;1~5;0~1;6~9;1~9;1~8;0~1;0~1;33~135;11~19;1~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;3~10;4~8;7.7
17~19;Male;8~10;2~4;7~8;82~94;1~5;0~1;6~9;1~9;1~8;0~1;0~1;33~135;11~19;1~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;3~10;4~8;8.4
17~19;Male;8~10;2~4;7~8;82~94;1~5;0~1;6~9;1~9;1~8;0~1;0~1;33~135;11~19;1~3;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;3~10;4~8;9.5
17~19;Male;8~10;3~5;7~9;76~100;1~6;1~3;1~10;1~10;3~9;0~1;0~1;33~133;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;4~8;6.2
17~19;Male;8~10;3~5;7~9;76~100;1~6;1~3;1~10;1~10;3~9;0~1;0~1;33~133;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;4~8;5.9
17~19;Male;8~10;3~5;7~9;76~100;1~6;1~3;1~10;1~10;3~9;0~1;0~1;33~133;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;4~8;9.0
17~19;Male;8~10;3~5;7~9;76~100;1~6;1~3;1~10;1~10;3~9;0~1;0~1;33~133;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;4~8;7.1
17~19;Male;8~10;3~5;7~9;76~100;1~6;1~3;1~10;1~10;3~9;0~1;0~1;33~133;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;4~8;5.5
17~19;Male;8~10;3~5;7~9;76~100;1~6;1~3;1~10;1~10;3~9;0~1;0~1;33~133;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;4~8;4.4
17~19;Male;8~10;3~5;7~9;76~100;1~6;1~3;1~10;1~10;3~9;0~1;0~1;33~133;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;4~8;10.0
17~19;Male;8~10;3~5;7~9;76~100;1~6;1~3;1~10;1~10;3~9;0~1;0~1;33~133;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;4~8;10.0
17~19;Male;7~10;1~4;7~8;76~93;7~9;0~1;2~9;2~9;1~9;0~1;0~2;25~148;7~20;0~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;2~10;6.0
17~19;Male;7~10;1~4;7~8;76~93;7~9;0~1;2~9;2~9;1~9;0~1;0~2;25~148;7~20;0~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;2~10;8.4
17~19;Male;7~10;1~4;7~8;76~93;7~9;0~1;2~9;2~9;1~9;0~1;0~2;25~148;7~20;0~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;2~10;6.4
17~19;Male;7~10;1~4;7~8;76~93;7~9;0~1;2~9;2~9;1~9;0~1;0~2;25~148;7~20;0~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;2~10;10.0
17~19;Male;7~10;1~4;7~8;76~93;7~9;0~1;2~9;2~9;1~9;0~1;0~2;25~148;7~20;0~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;2~10;9.1
17~19;Male;7~10;1~4;7~8;76~93;7~9;0~1;2~9;2~9;1~9;0~1;0~2;25~148;7~20;0~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;2~10;6.5
17~19;Male;7~10;1~4;7~8;76~93;7~9;0~1;2~9;2~9;1~9;0~1;0~2;25~148;7~20;0~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;2~10;8.0
17~19;Male;7~10;1~4;7~8;76~93;7~9;0~1;2~9;2~9;1~9;0~1;0~2;25~148;7~20;0~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~9;2~10;8.1
17~19;Male;8~10;1~5;7~9;81~97;7~10;1~2;2~10;1~10;1~10;0~1;0~1;24~137;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~7;6.8
17~19;Male;8~10;1~5;7~9;81~97;7~10;1~2;2~10;1~10;1~10;0~1;0~1;24~137;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~7;7.1
17~19;Male;8~10;1~5;7~9;81~97;7~10;1~2;2~10;1~10;1~10;0~1;0~1;24~137;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~7;10.0
17~19;Male;8~10;1~5;7~9;81~97;7~10;1~2;2~10;1~10;1~10;0~1;0~1;24~137;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~7;6.2
17~19;Male;8~10;1~5;7~9;81~97;7~10;1~2;2~10;1~10;1~10;0~1;0~1;24~137;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~7;6.4
17~19;Male;8~10;1~5;7~9;81~97;7~10;1~2;2~10;1~10;1~10;0~1;0~1;24~137;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~7;3.9
17~19;Male;8~10;1~5;7~9;81~97;7~10;1~2;2~10;1~10;1~10;0~1;0~1;24~137;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~7;7.6
17~19;Male;8~10;1~5;7~9;81~97;7~10;1~2;2~10;1~10;1~10;0~1;0~1;24~137;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~7;7.9
17~19;Male;8~10;1~5;7~9;81~97;7~10;1~2;2~10;1~10;1~10;0~1;0~1;24~137;5~20;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~7;9.4
17~19;Male;7~10;5~7;3~6;54~75;0~4;0~1;2~10;1~10;1~10;0~1;0~1;53~146;6~15;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~9;5~9;10.0
17~19;Male;7~10;5~7;3~6;54~75;0~4;0~1;2~10;1~10;1~10;0~1;0~1;53~146;6~15;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~9;5~9;10.0
17~19;Male;7~10;5~7;3~6;54~75;0~4;0~1;2~10;1~10;1~10;0~1;0~1;53~146;6~15;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~9;5~9;10.0
17~19;Male;7~10;5~7;3~6;54~75;0~4;0~1;2~10;1~10;1~10;0~1;0~1;53~146;6~15;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~9;5~9;10.0
17~19;Male;7~10;5~7;3~6;54~75;0~4;0~1;2~10;1~10;1~10;0~1;0~1;53~146;6~15;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~9;5~9;10.0
17~19;Male;7~10;5~7;3~6;54~75;0~4;0~1;2~10;1~10;1~10;0~1;0~1;53~146;6~15;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~9;5~9;10.0
17~19;Male;7~10;5~7;3~6;54~75;0~4;0~1;2~10;1~10;1~10;0~1;0~1;53~146;6~15;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~9;5~9;9.9
17~19;Male;7~10;5~7;3~6;54~75;0~4;0~1;2~10;1~10;1~10;0~1;0~1;53~146;6~15;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~9;5~9;10.0
17~19;Male;7~10;5~7;3~6;54~75;0~4;0~1;2~10;1~10;1~10;0~1;0~1;53~146;6~15;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~9;5~9;10.0
17~19;Male;7~10;5~9;4~6;52~76;0~4;1~2;1~10;1~9;1~9;0~1;0~1;30~137;10~19;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
17~19;Male;7~10;5~9;4~6;52~76;0~4;1~2;1~10;1~9;1~9;0~1;0~1;30~137;10~19;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
17~19;Male;7~10;5~9;4~6;52~76;0~4;1~2;1~10;1~9;1~9;0~1;0~1;30~137;10~19;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
17~19;Male;7~10;5~9;4~6;52~76;0~4;1~2;1~10;1~9;1~9;0~1;0~1;30~137;10~19;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
17~19;Male;7~10;5~9;4~6;52~76;0~4;1~2;1~10;1~9;1~9;0~1;0~1;30~137;10~19;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
17~19;Male;7~10;5~9;4~6;52~76;0~4;1~2;1~10;1~9;1~9;0~1;0~1;30~137;10~19;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
17~19;Male;7~10;5~9;4~6;52~76;0~4;1~2;1~10;1~9;1~9;0~1;0~1;30~137;10~19;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
17~19;Male;7~10;5~9;4~6;52~76;0~4;1~2;1~10;1~9;1~9;0~1;0~1;30~137;10~19;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
17~19;Male;7~10;5~9;4~6;52~76;0~4;1~2;1~10;1~9;1~9;0~1;0~1;30~137;10~19;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;9.2
17~19;Male;7~10;5~8;3~6;52~72;5~10;0~0;3~7;1~10;1~10;0~1;0~1;26~112;7~18;1~4;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;4~9;10.0
17~19;Male;7~10;5~8;3~6;52~72;5~10;0~0;3~7;1~10;1~10;0~1;0~1;26~112;7~18;1~4;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;4~9;10.0
17~19;Male;7~10;5~8;3~6;52~72;5~10;0~0;3~7;1~10;1~10;0~1;0~1;26~112;7~18;1~4;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;4~9;10.0
17~19;Male;7~10;5~8;3~6;52~72;5~10;0~0;3~7;1~10;1~10;0~1;0~1;26~112;7~18;1~4;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;4~9;10.0
17~19;Male;7~10;5~8;3~6;52~72;5~10;0~0;3~7;1~10;1~10;0~1;0~1;26~112;7~18;1~4;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;4~9;10.0
17~19;Male;7~10;5~8;3~6;52~72;5~10;0~0;3~7;1~10;1~10;0~1;0~1;26~112;7~18;1~4;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;4~9;10.0
17~19;Male;7~10;5~8;3~6;52~72;5~10;0~0;3~7;1~10;1~10;0~1;0~1;26~112;7~18;1~4;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;4~9;9.7
17~19;Male;7~10;5~8;3~6;52~72;5~10;0~0;3~7;1~10;1~10;0~1;0~1;26~112;7~18;1~4;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;4~9;10.0
17~19;Male;7~10;5~8;3~6;52~72;5~10;0~0;3~7;1~10;1~10;0~1;0~1;26~112;7~18;1~4;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;2~10;4~9;10.0
17~18;Male;7~10;5~9;3~6;51~65;6~8;1~2;1~4;1~10;2~6;0~1;0~1;70~148;6~19;1~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;4~8;10.0
17~18;Male;7~10;5~9;3~6;51~65;6~8;1~2;1~4;1~10;2~6;0~1;0~1;70~148;6~19;1~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;4~8;10.0
17~18;Male;7~10;5~9;3~6;51~65;6~8;1~2;1~4;1~10;2~6;0~1;0~1;70~148;6~19;1~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;4~8;10.0
17~18;Male;7~10;5~9;3~6;51~65;6~8;1~2;1~4;1~10;2~6;0~1;0~1;70~148;6~19;1~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;4~8;10.0
17~18;Male;7~10;5~9;3~6;51~65;6~8;1~2;1~4;1~10;2~6;0~1;0~1;70~148;6~19;1~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;4~8;10.0
17~19;Male;7~9;6~8;3~6;58~72;7~9;0~1;5~9;2~5;7~10;0~1;0~2;47~137;6~16;2~5;1~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~6;4~9;10.0
17~19;Male;7~9;6~8;3~6;58~72;7~9;0~1;5~9;2~5;7~10;0~1;0~2;47~137;6~16;2~5;1~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~6;4~9;10.0
17~19;Male;7~9;6~8;3~6;58~72;7~9;0~1;5~9;2~5;7~10;0~1;0~2;47~137;6~16;2~5;1~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~6;4~9;10.0
17~19;Male;7~9;6~8;3~6;58~72;7~9;0~1;5~9;2~5;7~10;0~1;0~2;47~137;6~16;2~5;1~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~6;4~9;10.0
17~19;Male;7~9;6~8;3~6;58~72;7~9;0~1;5~9;2~5;7~10;0~1;0~2;47~137;6~16;2~5;1~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~6;4~9;10.0
18~19;Male;7~10;6~7;3~5;77~96;0~5;0~1;1~5;2~9;3~10;0~1;0~1;32~142;5~18;0~2;1~2;0~1;Education~Social Media~Gaming~Other;2~10;3~8;10.0
18~19;Male;7~10;6~7;3~5;77~96;0~5;0~1;1~5;2~9;3~10;0~1;0~1;32~142;5~18;0~2;1~2;0~1;Education~Social Media~Gaming~Other;2~10;3~8;10.0
18~19;Male;7~10;6~7;3~5;77~96;0~5;0~1;1~5;2~9;3~10;0~1;0~1;32~142;5~18;0~2;1~2;0~1;Education~Social Media~Gaming~Other;2~10;3~8;10.0
18~19;Male;7~10;6~7;3~5;77~96;0~5;0~1;1~5;2~9;3~10;0~1;0~1;32~142;5~18;0~2;1~2;0~1;Education~Social Media~Gaming~Other;2~10;3~8;10.0
18~19;Male;7~10;6~7;3~5;77~96;0~5;0~1;1~5;2~9;3~10;0~1;0~1;32~142;5~18;0~2;1~2;0~1;Education~Social Media~Gaming~Other;2~10;3~8;10.0
18~19;Male;7~10;6~7;3~5;77~96;0~5;0~1;1~5;2~9;3~10;0~1;0~1;32~142;5~18;0~2;1~2;0~1;Education~Social Media~Gaming~Other;2~10;3~8;9.9
17~19;Male;9~10;5~8;3~6;88~99;0~5;0~0;7~9;3~10;3~10;0~1;0~1;29~109;8~17;1~3;0~3;0~3;Education~Social Media~Gaming;2~8;1~6;9.8
17~19;Male;9~10;5~8;3~6;88~99;0~5;0~0;7~9;3~10;3~10;0~1;0~1;29~109;8~17;1~3;0~3;0~3;Education~Social Media~Gaming;2~8;1~6;10.0
17~19;Male;9~10;5~8;3~6;88~99;0~5;0~0;7~9;3~10;3~10;0~1;0~1;29~109;8~17;1~3;0~3;0~3;Education~Social Media~Gaming;2~8;1~6;10.0
17~19;Male;9~10;5~8;3~6;88~99;0~5;0~0;7~9;3~10;3~10;0~1;0~1;29~109;8~17;1~3;0~3;0~3;Education~Social Media~Gaming;2~8;1~6;10.0
17~19;Male;9~10;5~8;3~6;88~99;0~5;0~0;7~9;3~10;3~10;0~1;0~1;29~109;8~17;1~3;0~3;0~3;Education~Social Media~Gaming;2~8;1~6;9.7
18~19;Male;7~10;5~9;3~6;77~93;3~5;1~1;1~4;1~5;1~8;0~1;0~2;56~136;8~19;1~3;1~2;0~1;Browsing~Education~Social Media;3~6;3~7;10.0
18~19;Male;7~10;5~9;3~6;77~93;3~5;1~1;1~4;1~5;1~8;0~1;0~2;56~136;8~19;1~3;1~2;0~1;Browsing~Education~Social Media;3~6;3~7;10.0
18~19;Male;7~10;5~9;3~6;77~93;3~5;1~1;1~4;1~5;1~8;0~1;0~2;56~136;8~19;1~3;1~2;0~1;Browsing~Education~Social Media;3~6;3~7;10.0
18~19;Male;7~10;5~9;3~6;77~93;3~5;1~1;1~4;1~5;1~8;0~1;0~2;56~136;8~19;1~3;1~2;0~1;Browsing~Education~Social Media;3~6;3~7;10.0
18~19;Male;7~10;5~9;3~6;77~93;3~5;1~1;1~4;1~5;1~8;0~1;0~2;56~136;8~19;1~3;1~2;0~1;Browsing~Education~Social Media;3~6;3~7;9.5
17~19;Male;7~10;5~8;4~5;81~98;0~5;1~2;3~9;6~10;1~10;0~1;0~1;41~143;7~17;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~9;3~9;10.0
17~19;Male;7~10;5~8;4~5;81~98;0~5;1~2;3~9;6~10;1~10;0~1;0~1;41~143;7~17;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~9;3~9;10.0
17~19;Male;7~10;5~8;4~5;81~98;0~5;1~2;3~9;6~10;1~10;0~1;0~1;41~143;7~17;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~9;3~9;10.0
17~19;Male;7~10;5~8;4~5;81~98;0~5;1~2;3~9;6~10;1~10;0~1;0~1;41~143;7~17;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~9;3~9;10.0
17~19;Male;7~10;5~8;4~5;81~98;0~5;1~2;3~9;6~10;1~10;0~1;0~1;41~143;7~17;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~9;3~9;10.0
17~19;Male;7~10;5~8;4~5;81~98;0~5;1~2;3~9;6~10;1~10;0~1;0~1;41~143;7~17;1~5;0~3;0~2;Browsing~Education~Social Media~Gaming~Other;3~9;3~9;10.0
17~19;Male;8~10;5~7;3~6;77~98;7~10;0~1;2~9;4~8;1~10;0~1;0~1;37~139;5~18;1~4;0~3;0~3;Education~Social Media~Gaming~Other;4~9;2~6;10.0
17~19;Male;8~10;5~7;3~6;77~98;7~10;0~1;2~9;4~8;1~10;0~1;0~1;37~139;5~18;1~4;0~3;0~3;Education~Social Media~Gaming~Other;4~9;2~6;10.0
17~19;Male;8~10;5~7;3~6;77~98;7~10;0~1;2~9;4~8;1~10;0~1;0~1;37~139;5~18;1~4;0~3;0~3;Education~Social Media~Gaming~Other;4~9;2~6;10.0
17~19;Male;8~10;5~7;3~6;77~98;7~10;0~1;2~9;4~8;1~10;0~1;0~1;37~139;5~18;1~4;0~3;0~3;Education~Social Media~Gaming~Other;4~9;2~6;9.8
17~19;Male;8~10;5~7;3~6;77~98;7~10;0~1;2~9;4~8;1~10;0~1;0~1;37~139;5~18;1~4;0~3;0~3;Education~Social Media~Gaming~Other;4~9;2~6;10.0
17~19;Male;8~10;5~7;3~6;77~98;7~10;0~1;2~9;4~8;1~10;0~1;0~1;37~139;5~18;1~4;0~3;0~3;Education~Social Media~Gaming~Other;4~9;2~6;10.0
17~19;Male;8~10;5~7;3~6;77~98;7~10;0~1;2~9;4~8;1~10;0~1;0~1;37~139;5~18;1~4;0~3;0~3;Education~Social Media~Gaming~Other;4~9;2~6;10.0
17~19;Male;8~10;5~7;3~6;77~98;7~10;0~1;2~9;4~8;1~10;0~1;0~1;37~139;5~18;1~4;0~3;0~3;Education~Social Media~Gaming~Other;4~9;2~6;10.0
17~19;Male;7~10;5~8;4~6;79~100;6~10;1~2;1~9;1~8;1~8;0~1;0~1;26~133;8~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;4~10;2~8;10.0
17~19;Male;7~10;5~8;4~6;79~100;6~10;1~2;1~9;1~8;1~8;0~1;0~1;26~133;8~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;4~10;2~8;10.0
17~19;Male;7~10;5~8;4~6;79~100;6~10;1~2;1~9;1~8;1~8;0~1;0~1;26~133;8~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;4~10;2~8;10.0
17~19;Male;7~10;5~8;4~6;79~100;6~10;1~2;1~9;1~8;1~8;0~1;0~1;26~133;8~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;4~10;2~8;10.0
17~19;Male;7~10;5~8;4~6;79~100;6~10;1~2;1~9;1~8;1~8;0~1;0~1;26~133;8~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;4~10;2~8;10.0
17~19;Male;7~10;5~8;4~6;79~100;6~10;1~2;1~9;1~8;1~8;0~1;0~1;26~133;8~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;4~10;2~8;10.0
