Age;Gender;Education;Introversion Score;Sensing Score;Thinking Score;Judging Score;Interest;Personality
26~30;Female;0;5~8;5~6;3~4;2~4;Sports~Arts;ENTP
26~30;Female;0;5~8;5~6;3~4;2~4;Sports~Arts;ENTP
32~37;Female;0;5~9;5~6;1~2;1~4;Sports~Arts;ENFP
32~37;Female;0;5~9;5~6;1~2;1~4;Sports~Arts;ENFP
32~37;Female;0;5~9;5~6;1~2;1~4;Sports~Arts;ESFP
32~37;Female;0;5~9;5~6;1~2;1~4;Sports~Arts;ESFP
32~37;Female;0;5~9;5~6;1~2;1~4;Sports~Arts;ENFP
31~38;Female;0;5~9;5~6;2~4;2~4;Sports~Arts;ENTP
31~38;Female;0;5~9;5~6;2~4;2~4;Sports~Arts;ESFP
31~38;Female;0;5~9;5~6;2~4;2~4;Sports~Arts;ENFP
31~38;Female;0;5~9;5~6;2~4;2~4;Sports~Arts;ENFP
31~38;Female;0;5~9;5~6;2~4;2~4;Sports~Arts;ENFP
31~38;Female;0;5~9;5~6;2~4;2~4;Sports~Arts;ENFP
26~29;Female;0;5~9;5~6;0~3;4~6;Unknown~Technology;ESFP
26~29;Female;0;5~9;5~6;0~3;4~6;Unknown~Technology;ENFJ
26~29;Female;0;5~9;5~6;0~3;4~6;Unknown~Technology;ESFP
26~29;Female;0;5~9;5~6;0~3;4~6;Unknown~Technology;ENFP
26~29;Female;0;5~9;5~6;0~3;4~6;Unknown~Technology;ENFP
26~29;Female;0;5~9;5~6;0~3;4~6;Unknown~Technology;ENFP
26~29;Female;0;5~9;5~6;0~3;4~6;Unknown~Technology;ESFP
26~29;Female;0;5~9;5~6;0~3;4~6;Unknown~Technology;ENFJ
26~29;Female;0;5~9;5~6;0~3;4~6;Unknown~Technology;ESFP
26~29;Female;0;6~9;5~8;3~5;4~6;Unknown~Technology;ENFP
26~29;Female;0;6~9;5~8;3~5;4~6;Unknown~Technology;ENFJ
26~29;Female;0;6~9;5~8;3~5;4~6;Unknown~Technology;ESFP
26~29;Female;0;6~9;5~8;3~5;4~6;Unknown~Technology;ENFP
26~29;Female;0;6~9;5~8;3~5;4~6;Unknown~Technology;ENFP
26~29;Female;0;6~9;5~8;3~5;4~6;Unknown~Technology;ENFP
26~29;Female;0;6~9;5~8;3~5;4~6;Unknown~Technology;ENFP
26~29;Female;0;6~9;5~8;3~5;4~6;Unknown~Technology;ENFP
26~29;Female;0;6~9;5~8;3~5;4~6;Unknown~Technology;ESFP
30~43;Female;0;5~9;5~6;0~1;4~6;Unknown~Technology;ENFJ
30~43;Female;0;5~9;5~6;0~1;4~6;Unknown~Technology;ENFP
30~43;Female;0;5~9;5~6;0~1;4~6;Unknown~Technology;ENFJ
30~43;Female;0;5~9;5~6;0~1;4~6;Unknown~Technology;ESFJ
30~43;Female;0;5~9;5~6;0~1;4~6;Unknown~Technology;ENFP
30~43;Female;0;5~9;5~6;0~1;4~6;Unknown~Technology;ENFP
30~33;Female;0;5~7;5~6;1~4;4~6;Unknown~Technology;ENFP
30~33;Female;0;5~7;5~6;1~4;4~6;Unknown~Technology;ENFP
30~33;Female;0;5~7;5~6;1~4;4~6;Unknown~Technology;ESFP
30~33;Female;0;5~7;5~6;1~4;4~6;Unknown~Technology;ENFJ
30~33;Female;0;5~7;5~6;1~4;4~6;Unknown~Technology;ESFP
30~33;Female;0;5~7;5~6;1~4;4~6;Unknown~Technology;ENFJ
26~28;Female;0;5~9;5~6;0~4;4~7;Others~Sports;ENFJ
26~28;Female;0;5~9;5~6;0~4;4~7;Others~Sports;ESFP
26~28;Female;0;5~9;5~6;0~4;4~7;Others~Sports;ENFP
26~28;Female;0;5~9;5~6;0~4;4~7;Others~Sports;ENFP
26~28;Female;0;5~9;5~6;0~4;4~7;Others~Sports;ESFJ
26~28;Female;0;5~9;5~6;0~4;4~7;Others~Sports;ESFJ
26~28;Female;0;5~9;5~6;0~4;4~7;Others~Sports;ESFJ
26~28;Female;0;5~9;5~6;0~4;4~7;Others~Sports;ESFJ
26~28;Female;0;5~9;5~7;0~4;4~6;Arts;ESFJ
26~28;Female;0;5~9;5~7;0~4;4~6;Arts;ENFJ
26~28;Female;0;5~9;5~7;0~4;4~6;Arts;ENFP
26~28;Female;0;5~9;5~7;0~4;4~6;Arts;ENTJ
26~28;Female;0;5~9;5~7;0~4;4~6;Arts;ENFP
26~28;Female;0;5~9;5~7;0~4;4~6;Arts;ENFP
29~42;Female;0;5~9;6~7;0~5;4~6;Others~Sports~Arts;ESFJ
29~42;Female;0;5~9;6~7;0~5;4~6;Others~Sports~Arts;ESFP
29~42;Female;0;5~9;6~7;0~5;4~6;Others~Sports~Arts;ESFP
29~42;Female;0;5~9;6~7;0~5;4~6;Others~Sports~Arts;ENFJ
29~42;Female;0;5~9;6~7;0~5;4~6;Others~Sports~Arts;ESFP
29~42;Female;0;5~9;6~7;0~5;4~6;Others~Sports~Arts;ENFP
29~42;Female;0;5~9;6~7;0~5;4~6;Others~Sports~Arts;ESFP
29~42;Female;0;5~9;6~7;0~5;4~6;Others~Sports~Arts;ENTP
26~31;Female;0;6~9;5~7;5~9;0~3;Unknown~Technology;ESTP
26~31;Female;0;6~9;5~7;5~9;0~3;Unknown~Technology;ESTP
26~31;Female;0;6~9;5~7;5~9;0~3;Unknown~Technology;ENTP
26~31;Female;0;6~9;5~7;5~9;0~3;Unknown~Technology;ESTP
26~31;Female;0;6~9;5~7;5~9;0~3;Unknown~Technology;ESTP
26~31;Female;0;6~9;5~7;5~9;0~3;Unknown~Technology;ENTP
26~31;Female;0;6~9;5~7;5~9;0~3;Unknown~Technology;ENTP
26~31;Female;0;5~9;5~7;5~9;3~4;Unknown~Technology;ESTP
26~31;Female;0;5~9;5~7;5~9;3~4;Unknown~Technology;ENTP
26~31;Female;0;5~9;5~7;5~9;3~4;Unknown~Technology;ENTP
26~31;Female;0;5~9;5~7;5~9;3~4;Unknown~Technology;ENFP
26~31;Female;0;5~9;5~7;5~9;3~4;Unknown~Technology;ENTP
26~31;Female;0;5~9;5~7;5~9;3~4;Unknown~Technology;ENTP
26~31;Female;0;5~9;5~7;5~9;3~4;Unknown~Technology;ESTP
26~31;Female;0;5~9;5~7;5~9;3~4;Unknown~Technology;ENTP
32~39;Female;0;5~9;5~6;5~9;0~3;Unknown~Technology;ENTP
32~39;Female;0;5~9;5~6;5~9;0~3;Unknown~Technology;ENTP
32~39;Female;0;5~9;5~6;5~9;0~3;Unknown~Technology;ENFP
32~39;Female;0;5~9;5~6;5~9;0~3;Unknown~Technology;ESTP
32~39;Female;0;5~9;5~6;5~9;0~3;Unknown~Technology;ENTP
32~41;Female;0;5~9;5~6;6~9;3~4;Unknown~Technology;ENTP
32~41;Female;0;5~9;5~6;6~9;3~4;Unknown~Technology;ESTP
32~41;Female;0;5~9;5~6;6~9;3~4;Unknown~Technology;ESTP
32~41;Female;0;5~9;5~6;6~9;3~4;Unknown~Technology;ENTP
32~41;Female;0;5~9;5~6;6~9;3~4;Unknown~Technology;ENTP
32~41;Female;0;5~9;5~6;6~9;3~4;Unknown~Technology;ENTP
26~30;Female;0;6~9;5~7;5~9;2~3;Others~Sports~Arts;ENTP
26~30;Female;0;6~9;5~7;5~9;2~3;Others~Sports~Arts;ENTP
26~30;Female;0;6~9;5~7;5~9;2~3;Others~Sports~Arts;ESTP
26~30;Female;0;6~9;5~7;5~9;2~3;Others~Sports~Arts;ESTP
26~30;Female;0;6~9;5~7;5~9;2~3;Others~Sports~Arts;ESTP
26~30;Female;0;6~9;5~7;5~9;2~3;Others~Sports~Arts;ESTP
26~30;Female;0;6~9;5~7;5~9;2~3;Others~Sports~Arts;ESTP
26~30;Female;0;6~8;5~7;6~9;3~4;Others~Sports~Arts;ESTP
26~30;Female;0;6~8;5~7;6~9;3~4;Others~Sports~Arts;ESTP
26~30;Female;0;6~8;5~7;6~9;3~4;Others~Sports~Arts;ENTP
26~30;Female;0;6~8;5~7;6~9;3~4;Others~Sports~Arts;ESTP
26~30;Female;0;6~8;5~7;6~9;3~4;Others~Sports~Arts;ENTP
26~30;Female;0;6~8;5~7;6~9;3~4;Others~Sports~Arts;ENTP
26~30;Female;0;6~8;5~7;6~9;3~4;Others~Sports~Arts;ESTP
26~30;Female;0;6~8;5~7;6~9;3~4;Others~Sports~Arts;ESTP
32~39;Female;0;5~9;5~7;6~8;1~3;Others~Sports~Arts;ENTP
32~39;Female;0;5~9;5~7;6~8;1~3;Others~Sports~Arts;ENTP
32~39;Female;0;5~9;5~7;6~8;1~3;Others~Sports~Arts;ESTP
32~39;Female;0;5~9;5~7;6~8;1~3;Others~Sports~Arts;ESTP
32~39;Female;0;5~9;5~7;6~8;1~3;Others~Sports~Arts;ENTP
31~42;Female;0;5~9;5~6;5~9;3~4;Others~Sports~Arts;ENTP
31~42;Female;0;5~9;5~6;5~9;3~4;Others~Sports~Arts;ESTP
31~42;Female;0;5~9;5~6;5~9;3~4;Others~Sports~Arts;ENTP
31~42;Female;0;5~9;5~6;5~9;3~4;Others~Sports~Arts;ENFP
31~42;Female;0;5~9;5~6;5~9;3~4;Others~Sports~Arts;ENFP
31~42;Female;0;5~9;5~6;5~9;3~4;Others~Sports~Arts;ENTP
27~30;Female;0;6~9;5~8;5~6;4~7;Unknown;ESTJ
27~30;Female;0;6~9;5~8;5~6;4~7;Unknown;ENTP
27~30;Female;0;6~9;5~8;5~6;4~7;Unknown;ENFP
27~30;Female;0;6~9;5~8;5~6;4~7;Unknown;ENFP
27~30;Female;0;6~9;5~8;5~6;4~7;Unknown;ENTP
27~30;Female;0;6~9;5~8;5~6;4~7;Unknown;ENTJ
27~31;Female;0;5~9;5~7;6~9;4~8;Unknown;ESTJ
27~31;Female;0;5~9;5~7;6~9;4~8;Unknown;ESTP
27~31;Female;0;5~9;5~7;6~9;4~8;Unknown;ENTP
27~31;Female;0;5~9;5~7;6~9;4~8;Unknown;ESTP
27~31;Female;0;5~9;5~7;6~9;4~8;Unknown;ESTJ
27~31;Female;0;5~9;5~7;6~9;4~8;Unknown;ESTP
27~31;Female;0;5~9;5~7;6~9;4~8;Unknown;ENTJ
26~31;Female;0;5~9;5~6;5~6;4~6;Technology~Others;ENTJ
26~31;Female;0;5~9;5~6;5~6;4~6;Technology~Others;ENTP
26~31;Female;0;5~9;5~6;5~6;4~6;Technology~Others;ESTP
26~31;Female;0;5~9;5~6;5~6;4~6;Technology~Others;ENTP
26~31;Female;0;5~9;5~6;5~6;4~6;Technology~Others;ENTP
27~31;Female;0;5~9;5~7;7~9;4~5;Others;ENTP
27~31;Female;0;5~9;5~7;7~9;4~5;Others;ENTP
27~31;Female;0;5~9;5~7;7~9;4~5;Others;ENTP
27~31;Female;0;5~9;5~7;7~9;4~5;Others;ENTP
27~31;Female;0;5~9;5~7;7~9;4~5;Others;ESTP
27~31;Female;0;5~9;5~7;7~9;4~5;Others;ESTP
32~38;Female;0;6~9;5~7;5~7;4~5;Unknown~Technology~Others;ESTP
32~38;Female;0;6~9;5~7;5~7;4~5;Unknown~Technology~Others;ESTP
32~38;Female;0;6~9;5~7;5~7;4~5;Unknown~Technology~Others;ENTP
32~38;Female;0;6~9;5~7;5~7;4~5;Unknown~Technology~Others;ESFP
32~38;Female;0;6~9;5~7;5~7;4~5;Unknown~Technology~Others;ESFP
32~38;Female;0;6~9;5~7;5~7;4~5;Unknown~Technology~Others;ENTP
32~38;Female;0;6~9;5~7;5~7;4~5;Unknown~Technology~Others;ENTP
32~35;Female;0;6~9;5~6;8~9;4~7;Unknown~Technology~Others;ENTJ
32~35;Female;0;6~9;5~6;8~9;4~7;Unknown~Technology~Others;ESTP
32~35;Female;0;6~9;5~6;8~9;4~7;Unknown~Technology~Others;ENTJ
32~35;Female;0;6~9;5~6;8~9;4~7;Unknown~Technology~Others;ESTP
32~35;Female;0;6~9;5~6;8~9;4~7;Unknown~Technology~Others;ENTP
32~35;Female;0;6~9;5~6;8~9;4~7;Unknown~Technology~Others;ESTP
32~35;Female;0;6~9;5~6;8~9;4~7;Unknown~Technology~Others;ESTJ
32~35;Female;0;6~9;5~6;8~9;4~7;Unknown~Technology~Others;ENTJ
26~28;Female;0;6~9;5~6;5~9;4~5;Arts;ESTP
26~28;Female;0;6~9;5~6;5~9;4~5;Arts;ESTP
26~28;Female;0;6~9;5~6;5~9;4~5;Arts;ESTP
26~28;Female;0;6~9;5~6;5~9;4~5;Arts;ESTP
26~28;Female;0;6~9;5~6;5~9;4~5;Arts;ENTP
26~28;Female;0;6~9;5~6;5~9;4~5;Arts;ENTP
30~45;Female;0;5~9;5~7;5~9;4~5;Sports~Arts;ENTP
30~45;Female;0;5~9;5~7;5~9;4~5;Sports~Arts;ENTJ
30~45;Female;0;5~9;5~7;5~9;4~5;Sports~Arts;ESTP
30~45;Female;0;5~9;5~7;5~9;4~5;Sports~Arts;ENTJ
30~45;Female;0;5~9;5~7;5~9;4~5;Sports~Arts;ENTP
30~45;Female;0;5~9;5~7;5~9;4~5;Sports~Arts;ENTP
30~45;Female;0;5~9;5~7;5~9;4~5;Sports~Arts;ESTP
26~28;Female;1;0~3;3~4;0~3;1~3;Unknown~Technology;INFP
26~28;Female;1;0~3;3~4;0~3;1~3;Unknown~Technology;INFP
26~28;Female;1;0~3;3~4;0~3;1~3;Unknown~Technology;ENFP
26~28;Female;1;0~3;3~4;0~3;1~3;Unknown~Technology;INFP
26~28;Female;1;0~3;3~4;0~3;1~3;Unknown~Technology;INFP
26~28;Female;1;0~3;3~4;0~4;3~4;Unknown~Technology;INFP
26~28;Female;1;0~3;3~4;0~4;3~4;Unknown~Technology;INFP
26~28;Female;1;0~3;3~4;0~4;3~4;Unknown~Technology;INFP
26~28;Female;1;0~3;3~4;0~4;3~4;Unknown~Technology;ENFP
26~28;Female;1;0~3;3~4;0~4;3~4;Unknown~Technology;INFP
31~36;Female;1;1~4;3~5;0~4;2~4;Unknown~Technology;INFP
31~36;Female;1;1~4;3~5;0~4;2~4;Unknown~Technology;INFP
31~36;Female;1;1~4;3~5;0~4;2~4;Unknown~Technology;INFP
31~36;Female;1;1~4;3~5;0~4;2~4;Unknown~Technology;ENFP
31~36;Female;1;1~4;3~5;0~4;2~4;Unknown~Technology;INFP
31~36;Female;1;1~4;3~5;0~4;2~4;Unknown~Technology;ENFP
31~36;Female;1;1~4;3~5;0~4;2~4;Unknown~Technology;INFP
31~36;Female;1;1~4;3~5;0~4;2~4;Unknown~Technology;INFP
31~36;Female;1;1~4;3~5;0~4;2~4;Unknown~Technology;INFP
26~29;Female;1;0~3;2~4;1~4;0~4;Others~Sports~Arts;INTP
26~29;Female;1;0~3;2~4;1~4;0~4;Others~Sports~Arts;ENFP
26~29;Female;1;0~3;2~4;1~4;0~4;Others~Sports~Arts;INFP
26~29;Female;1;0~3;2~4;1~4;0~4;Others~Sports~Arts;INFP
26~29;Female;1;0~3;2~4;1~4;0~4;Others~Sports~Arts;INFP
26~29;Female;1;0~3;2~4;1~4;0~4;Others~Sports~Arts;INFP
26~29;Female;1;0~3;2~4;1~4;0~4;Others~Sports~Arts;ENFP
26~29;Female;1;0~3;2~4;1~4;0~4;Others~Sports~Arts;INFP
26~29;Female;1;0~3;2~4;1~4;0~4;Others~Sports~Arts;INFP
30~37;Female;1;1~4;2~4;0~4;1~4;Others~Sports~Arts;INFP
30~37;Female;1;1~4;2~4;0~4;1~4;Others~Sports~Arts;INFP
30~37;Female;1;1~4;2~4;0~4;1~4;Others~Sports~Arts;ENFP
30~37;Female;1;1~4;2~4;0~4;1~4;Others~Sports~Arts;INFP
30~37;Female;1;1~4;2~4;0~4;1~4;Others~Sports~Arts;INFP
30~41;Female;1;0~3;3~4;1~3;4~4;Sports~Arts;INFP
30~41;Female;1;0~3;3~4;1~3;4~4;Sports~Arts;INFP
30~41;Female;1;0~3;3~4;1~3;4~4;Sports~Arts;INFP
30~41;Female;1;0~3;3~4;1~3;4~4;Sports~Arts;INFP
30~41;Female;1;0~3;3~4;1~3;4~4;Sports~Arts;INFP
26~29;Female;1;0~3;2~4;0~3;5~6;Unknown~Technology;ENFP
26~29;Female;1;0~3;2~4;0~3;5~6;Unknown~Technology;INFP
26~29;Female;1;0~3;2~4;0~3;5~6;Unknown~Technology;INFP
26~29;Female;1;0~3;2~4;0~3;5~6;Unknown~Technology;INFP
26~29;Female;1;0~3;2~4;0~3;5~6;Unknown~Technology;ENFP
26~29;Female;1;0~3;2~4;0~3;5~6;Unknown~Technology;INFP
26~29;Female;1;0~3;2~4;0~3;5~6;Unknown~Technology;INFP
26~29;Female;1;0~4;4~5;0~3;5~6;Unknown;INFP
26~29;Female;1;0~4;4~5;0~3;5~6;Unknown;INFP
26~29;Female;1;0~4;4~5;0~3;5~6;Unknown;ENFP
26~29;Female;1;0~4;4~5;0~3;5~6;Unknown;INFP
26~29;Female;1;0~4;4~5;0~3;5~6;Unknown;INFP
26~29;Female;1;0~4;4~5;0~3;5~6;Unknown;ENFP
26~29;Female;1;0~4;4~5;0~3;5~6;Unknown;ENFP
30~34;Female;1;1~4;4~5;0~3;5~6;Unknown~Technology;INFP
30~34;Female;1;1~4;4~5;0~3;5~6;Unknown~Technology;ENFP
30~34;Female;1;1~4;4~5;0~3;5~6;Unknown~Technology;INFP
30~34;Female;1;1~4;4~5;0~3;5~6;Unknown~Technology;INFP
30~34;Female;1;1~4;4~5;0~3;5~6;Unknown~Technology;ENFP
30~34;Female;1;1~4;4~5;0~3;5~6;Unknown~Technology;ENFP
26~28;Female;1;0~3;2~4;0~4;5~6;Others~Sports~Arts;INFP
26~28;Female;1;0~3;2~4;0~4;5~6;Others~Sports~Arts;INFP
26~28;Female;1;0~3;2~4;0~4;5~6;Others~Sports~Arts;INFP
26~28;Female;1;0~3;2~4;0~4;5~6;Others~Sports~Arts;INFP
26~28;Female;1;0~3;2~4;0~4;5~6;Others~Sports~Arts;INFP
26~28;Female;1;0~3;2~4;0~4;5~6;Others~Sports~Arts;INFP
26~28;Female;1;0~3;2~4;0~4;5~6;Others~Sports~Arts;INFP
26~28;Female;1;0~3;2~4;0~4;5~6;Others~Sports~Arts;INFP
26~28;Female;1;0~3;2~4;0~4;5~6;Others~Sports~Arts;INFP
32~39;Female;1;0~3;2~3;1~4;5~6;Sports~Arts;INFP
32~39;Female;1;0~3;2~3;1~4;5~6;Sports~Arts;ENFP
32~39;Female;1;0~3;2~3;1~4;5~6;Sports~Arts;INTP
32~39;Female;1;0~3;2~3;1~4;5~6;Sports~Arts;INFP
32~39;Female;1;0~3;2~3;1~4;5~6;Sports~Arts;INFP
29~34;Female;1;0~3;3~4;0~4;5~8;Others~Sports;ENFP
29~34;Female;1;0~3;3~4;0~4;5~8;Others~Sports;INFP
29~34;Female;1;0~3;3~4;0~4;5~8;Others~Sports;INFP
29~34;Female;1;0~3;3~4;0~4;5~8;Others~Sports;ENFJ
29~34;Female;1;0~3;3~4;0~4;5~8;Others~Sports;ENFP
26~27;Female;1;1~4;2~5;5~6;1~4;Unknown~Technology;INTP
26~27;Female;1;1~4;2~5;5~6;1~4;Unknown~Technology;INTP
26~27;Female;1;1~4;2~5;5~6;1~4;Unknown~Technology;ENTP
26~27;Female;1;1~4;2~5;5~6;1~4;Unknown~Technology;INFP
26~27;Female;1;1~4;2~5;5~6;1~4;Unknown~Technology;ENTP
26~27;Female;1;1~4;2~5;5~6;1~4;Unknown~Technology;INTP
26~28;Female;1;0~4;3~4;6~9;2~4;Unknown~Technology;INTP
26~28;Female;1;0~4;3~4;6~9;2~4;Unknown~Technology;INTP
26~28;Female;1;0~4;3~4;6~9;2~4;Unknown~Technology;INTP
26~28;Female;1;0~4;3~4;6~9;2~4;Unknown~Technology;INTP
26~28;Female;1;0~4;3~4;6~9;2~4;Unknown~Technology;ENTP
26~28;Female;1;0~4;3~4;6~9;2~4;Unknown~Technology;ENTP
29~35;Female;1;0~4;3~4;5~7;2~4;Unknown~Technology;INTP
29~35;Female;1;0~4;3~4;5~7;2~4;Unknown~Technology;INTP
29~35;Female;1;0~4;3~4;5~7;2~4;Unknown~Technology;INTP
29~35;Female;1;0~4;3~4;5~7;2~4;Unknown~Technology;INFP
29~35;Female;1;0~4;3~4;5~7;2~4;Unknown~Technology;ENTP
29~35;Female;1;0~4;3~4;5~7;2~4;Unknown~Technology;ENTP
29~40;Female;1;0~2;1~4;7~9;2~4;Unknown;INTP
29~40;Female;1;0~2;1~4;7~9;2~4;Unknown;INTP
29~40;Female;1;0~2;1~4;7~9;2~4;Unknown;INTP
29~40;Female;1;0~2;1~4;7~9;2~4;Unknown;INTP
29~40;Female;1;0~2;1~4;7~9;2~4;Unknown;INTP
29~40;Female;1;0~2;1~4;7~9;2~4;Unknown;INTP
26~29;Female;1;0~3;2~4;5~9;3~4;Others~Sports~Arts;INTP
26~29;Female;1;0~3;2~4;5~9;3~4;Others~Sports~Arts;INTP
26~29;Female;1;0~3;2~4;5~9;3~4;Others~Sports~Arts;ENTP
26~29;Female;1;0~3;2~4;5~9;3~4;Others~Sports~Arts;INTP
26~29;Female;1;0~3;2~4;5~9;3~4;Others~Sports~Arts;INTP
26~29;Female;1;0~3;2~4;5~9;3~4;Others~Sports~Arts;INTP
26~29;Female;1;0~3;2~4;5~9;3~4;Others~Sports~Arts;INTP
31~34;Female;1;0~4;2~4;5~8;1~4;Others~Sports~Arts;INTP
31~34;Female;1;0~4;2~4;5~8;1~4;Others~Sports~Arts;INTP
31~34;Female;1;0~4;2~4;5~8;1~4;Others~Sports~Arts;INTP
31~34;Female;1;0~4;2~4;5~8;1~4;Others~Sports~Arts;ENTP
31~34;Female;1;0~4;2~4;5~8;1~4;Others~Sports~Arts;INTP
31~34;Female;1;0~4;2~4;5~8;1~4;Others~Sports~Arts;INTP
31~34;Female;1;0~4;2~4;5~8;1~4;Others~Sports~Arts;INTP
31~34;Female;1;0~4;2~4;5~8;1~4;Others~Sports~Arts;ENTP
26~28;Female;1;0~3;2~4;4~8;4~6;Unknown;INTP
26~28;Female;1;0~3;2~4;4~8;4~6;Unknown;ENFP
26~28;Female;1;0~3;2~4;4~8;4~6;Unknown;INFP
26~28;Female;1;0~3;2~4;4~8;4~6;Unknown;INTP
26~28;Female;1;0~3;2~4;4~8;4~6;Unknown;INFP
26~28;Female;1;0~3;2~4;4~8;4~6;Unknown;INTP
26~28;Female;1;0~3;2~4;4~8;4~6;Unknown;INTP
26~28;Female;1;0~3;2~4;4~8;4~6;Unknown;INTP
26~28;Female;1;0~3;2~4;4~8;4~6;Unknown;ENTP
29~35;Female;1;1~4;3~4;4~7;5~6;Unknown;INTP
29~35;Female;1;1~4;3~4;4~7;5~6;Unknown;ENFP
29~35;Female;1;1~4;3~4;4~7;5~6;Unknown;INTP
29~35;Female;1;1~4;3~4;4~7;5~6;Unknown;INTP
29~35;Female;1;1~4;3~4;4~7;5~6;Unknown;INTP
29~35;Female;1;0~3;3~5;8~9;4~6;Unknown;INTP
29~35;Female;1;0~3;3~5;8~9;4~6;Unknown;INTP
29~35;Female;1;0~3;3~5;8~9;4~6;Unknown;INTP
29~35;Female;1;0~3;3~5;8~9;4~6;Unknown;ENTP
29~35;Female;1;0~3;3~5;8~9;4~6;Unknown;INTP
26~28;Female;1;0~4;3~4;4~9;4~5;Technology~Others~Sports;ENTP
26~28;Female;1;0~4;3~4;4~9;4~5;Technology~Others~Sports;INTP
26~28;Female;1;0~4;3~4;4~9;4~5;Technology~Others~Sports;ENTP
26~28;Female;1;0~4;3~4;4~9;4~5;Technology~Others~Sports;INTP
26~28;Female;1;0~4;3~4;4~9;4~5;Technology~Others~Sports;INFP
26~28;Female;1;0~4;3~4;4~9;4~5;Technology~Others~Sports;INTP
26~28;Female;1;0~4;3~4;4~9;4~5;Technology~Others~Sports;ENFP
29~34;Female;1;0~4;4~4;4~8;4~6;Technology~Others~Sports;ENTP
29~34;Female;1;0~4;4~4;4~8;4~6;Technology~Others~Sports;INFP
29~34;Female;1;0~4;4~4;4~8;4~6;Technology~Others~Sports;INTP
29~34;Female;1;0~4;4~4;4~8;4~6;Technology~Others~Sports;INFP
29~34;Female;1;0~4;4~4;4~8;4~6;Technology~Others~Sports;INTP
26~37;Female;1;0~3;4~5;4~9;4~6;Arts;INTP
26~37;Female;1;0~3;4~5;4~9;4~6;Arts;INTP
26~37;Female;1;0~3;4~5;4~9;4~6;Arts;ENTP
26~37;Female;1;0~3;4~5;4~9;4~6;Arts;INTP
26~37;Female;1;0~3;4~5;4~9;4~6;Arts;INTP
26~37;Female;1;0~3;4~5;4~9;4~6;Arts;INTP
26~37;Female;1;0~3;4~5;4~9;4~6;Arts;INTP
26~37;Female;1;0~3;4~5;4~9;4~6;Arts;INTP
26~28;Female;1;1~4;5~5;0~1;3~4;Unknown;ENFP
26~28;Female;1;1~4;5~5;0~1;3~4;Unknown;INFP
26~28;Female;1;1~4;5~5;0~1;3~4;Unknown;ENFP
26~28;Female;1;1~4;5~5;0~1;3~4;Unknown;ENFP
26~28;Female;1;1~4;5~5;0~1;3~4;Unknown;INFP
26~29;Female;1;1~4;5~6;1~4;1~4;Unknown~Technology;ENFP
26~29;Female;1;1~4;5~6;1~4;1~4;Unknown~Technology;INFP
26~29;Female;1;1~4;5~6;1~4;1~4;Unknown~Technology;INFP
26~29;Female;1;1~4;5~6;1~4;1~4;Unknown~Technology;ISFP
26~29;Female;1;1~4;5~6;1~4;1~4;Unknown~Technology;ISFP
26~29;Female;1;1~4;5~6;1~4;1~4;Unknown~Technology;ESFP
30~46;Female;1;0~4;5~6;0~4;1~4;Unknown~Technology;INFP
30~46;Female;1;0~4;5~6;0~4;1~4;Unknown~Technology;ISFP
30~46;Female;1;0~4;5~6;0~4;1~4;Unknown~Technology;INFP
30~46;Female;1;0~4;5~6;0~4;1~4;Unknown~Technology;INFP
30~46;Female;1;0~4;5~6;0~4;1~4;Unknown~Technology;INFP
30~46;Female;1;0~4;5~6;0~4;1~4;Unknown~Technology;INFP
30~46;Female;1;0~4;5~6;0~4;1~4;Unknown~Technology;INFP
30~46;Female;1;0~4;5~6;0~4;1~4;Unknown~Technology;ISFP
30~46;Female;1;0~4;5~6;0~4;1~4;Unknown~Technology;INFP
26~29;Female;1;0~4;5~7;1~4;1~3;Others~Sports;ISFP
26~29;Female;1;0~4;5~7;1~4;1~3;Others~Sports;INFP
26~29;Female;1;0~4;5~7;1~4;1~3;Others~Sports;ENFP
26~29;Female;1;0~4;5~7;1~4;1~3;Others~Sports;INFP
26~29;Female;1;0~4;5~7;1~4;1~3;Others~Sports;ISFP
26~29;Female;1;0~3;5~7;0~3;3~4;Arts;ISFP
26~29;Female;1;0~3;5~7;0~3;3~4;Arts;ISFP
26~29;Female;1;0~3;5~7;0~3;3~4;Arts;ENFP
26~29;Female;1;0~3;5~7;0~3;3~4;Arts;INFP
26~29;Female;1;0~3;5~7;0~3;3~4;Arts;ISFP
26~29;Female;1;0~3;5~7;0~3;3~4;Arts;INFP
30~43;Female;1;0~4;5~7;1~4;1~4;Others~Sports~Arts;ISFP
30~43;Female;1;0~4;5~7;1~4;1~4;Others~Sports~Arts;INFP
30~43;Female;1;0~4;5~7;1~4;1~4;Others~Sports~Arts;INFP
30~43;Female;1;0~4;5~7;1~4;1~4;Others~Sports~Arts;INFP
30~43;Female;1;0~4;5~7;1~4;1~4;Others~Sports~Arts;ISFP
30~43;Female;1;0~4;5~7;1~4;1~4;Others~Sports~Arts;ISFP
30~43;Female;1;0~4;5~7;1~4;1~4;Others~Sports~Arts;ISFP
26~29;Female;1;0~4;5~6;1~2;5~5;Unknown~Technology;INFP
26~29;Female;1;0~4;5~6;1~2;5~5;Unknown~Technology;INFP
26~29;Female;1;0~4;5~6;1~2;5~5;Unknown~Technology;ISFP
26~29;Female;1;0~4;5~6;1~2;5~5;Unknown~Technology;INFP
