Age;Gender;Degree;Branch;CGPA;Internships;Projects;Coding_Skills;Communication_Skills;Aptitude_Test_Score;Soft_Skills_Rating;Certifications;Backlogs;Placement_Status
23~24;Male;B.Tech~BCA;ECE~ME;7~7;2;4;5~6;3~4;78~90;4~5;2;0;Not Placed
23~24;Male;B.Tech~BCA;ECE~ME;7~7;2;4;5~6;3~4;78~90;4~5;2;0;Not Placed
23~24;Male;B.Tech~BCA;ECE~ME;7~7;2;4;5~6;3~4;78~90;4~5;2;0;Not Placed
23~24;Male;B.Tech~BCA;ECE~ME;7~7;2;4;5~6;3~4;78~90;4~5;2;0;Not Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~8;2;4;5~6;2~4;80~93;4~5;2;0~2;Not Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~8;2;4;5~6;2~4;80~93;4~5;2;0~2;Not Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~8;2;4;5~6;2~4;80~93;4~5;2;0~2;Not Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~8;2;4;5~6;2~4;80~93;4~5;2;0~2;Not Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~8;2;4;5~6;2~4;80~93;4~5;2;0~2;Not Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~8;2;4;5~6;2~4;80~93;4~5;2;0~2;Not Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~9;2;4;5~6;5~6;79~100;3~5;2;0~1;Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~9;2;4;5~6;5~6;79~100;3~5;2;0~1;Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~9;2;4;5~6;5~6;79~100;3~5;2;0~1;Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~9;2;4;5~6;5~6;79~100;3~5;2;0~1;Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~9;2;4;5~6;5~6;79~100;3~5;2;0~1;Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~9;2;4;5~6;5~6;79~100;3~5;2;0~1;Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~9;2;4;5~6;5~6;79~100;3~5;2;0~1;Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~9;2;4;5~6;5~6;79~100;3~5;2;0~1;Placed
22~24;Male;B.Tech~BCA;ECE~ME~Civil;7~9;2;4;5~6;5~6;79~100;3~5;2;0~1;Placed
22~24;Male;MCA;ECE~ME~Civil;7~8;2;4;5~6;4~5;81~99;4~5;2;0;Placed
22~24;Male;MCA;ECE~ME~Civil;7~8;2;4;5~6;4~5;81~99;4~5;2;0;Placed
22~24;Male;MCA;ECE~ME~Civil;7~8;2;4;5~6;4~5;81~99;4~5;2;0;Placed
22~24;Male;MCA;ECE~ME~Civil;7~8;2;4;5~6;4~5;81~99;4~5;2;0;Not Placed
22~24;Male;MCA;ECE~ME~Civil;7~8;2;4;5~6;4~5;81~99;4~5;2;0;Placed
22~23;Male;MCA;ME~Civil;7~8;2;4;5~6;6;80~99;3~5;2;0;Placed
22~23;Male;MCA;ME~Civil;7~8;2;4;5~6;6;80~99;3~5;2;0;Placed
22~23;Male;MCA;ME~Civil;7~8;2;4;5~6;6;80~99;3~5;2;0;Placed
22~23;Male;MCA;ME~Civil;7~8;2;4;5~6;6;80~99;3~5;2;0;Placed
22~23;Male;MCA;ME~Civil;7~8;2;4;5~6;6;80~99;3~5;2;0;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~8;2;4;5~6;3~6;78~100;6~8;2;0;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~8;2;4;5~6;3~6;78~100;6~8;2;0;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~8;2;4;5~6;3~6;78~100;6~8;2;0;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~8;2;4;5~6;3~6;78~100;6~8;2;0;Not Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~8;2;4;5~6;3~6;78~100;6~8;2;0;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~8;2;4;5~6;3~6;78~100;6~8;2;0;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~8;2;4;5~6;3~6;78~100;6~8;2;0;Placed
23~24;Male;BCA~MCA;ME~Civil;7~8;2;4;5~6;4~6;78~91;6~8;2;0;Placed
23~24;Male;BCA~MCA;ME~Civil;7~8;2;4;5~6;4~6;78~91;6~8;2;0;Placed
23~24;Male;BCA~MCA;ME~Civil;7~8;2;4;5~6;4~6;78~91;6~8;2;0;Placed
23~24;Male;BCA~MCA;ME~Civil;7~8;2;4;5~6;4~6;78~91;6~8;2;0;Placed
23~24;Male;BCA~MCA;ME~Civil;7~8;2;4;5~6;4~6;78~91;6~8;2;0;Not Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;4~6;78~90;6~8;2;1~2;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;4~6;78~90;6~8;2;1~2;Not Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;4~6;78~90;6~8;2;1~2;Not Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;4~6;78~90;6~8;2;1~2;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;4~6;78~90;6~8;2;1~2;Not Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;4~6;78~90;6~8;2;1~2;Not Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;4~6;78~90;6~8;2;1~2;Not Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;4~6;78~90;6~8;2;1~2;Not Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;45~77;5~6;2;0;Not Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;45~77;5~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;45~77;5~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;45~77;5~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;45~77;5~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;45~77;5~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;45~77;5~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;45~77;5~6;2;0;Placed
22~24;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;55~74;4~6;2;0;Placed
22~24;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;55~74;4~6;2;0;Placed
22~24;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;55~74;4~6;2;0;Placed
22~24;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;55~74;4~6;2;0;Placed
22~24;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;55~74;4~6;2;0;Placed
22~24;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;55~74;4~6;2;0;Placed
22~24;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;55~74;4~6;2;0;Placed
22~24;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;55~74;4~6;2;0;Placed
22~24;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;55~74;4~6;2;0;Placed
23~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7~9;59~78;4~6;1~2;1~2;Placed
23~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7~9;59~78;4~6;1~2;1~2;Placed
23~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7~9;59~78;4~6;1~2;1~2;Placed
23~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7~9;59~78;4~6;1~2;1~2;Not Placed
23~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7~9;59~78;4~6;1~2;1~2;Not Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7;64~75;4~6;2;1~2;Not Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7;64~75;4~6;2;1~2;Not Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7;64~75;4~6;2;1~2;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7;64~75;4~6;2;1~2;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7;64~75;4~6;2;1~2;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~7;2;4;5~6;7;64~75;4~6;2;1~2;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;63~77;7~8;2;0~1;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;63~77;7~8;2;0~1;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;63~77;7~8;2;0~1;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;63~77;7~8;2;0~1;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;63~77;7~8;2;0~1;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;63~77;7~8;2;0~1;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;63~77;7~8;2;0~1;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;63~77;7~8;2;0~1;Placed
22~24;Female~Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;63~77;7~8;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;85~99;4~6;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;85~99;4~6;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;85~99;4~6;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;85~99;4~6;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;85~99;4~6;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;85~99;4~6;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;85~99;4~6;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;8~9;2;4;5~6;7~9;83~100;4~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;8~9;2;4;5~6;7~9;83~100;4~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;8~9;2;4;5~6;7~9;83~100;4~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;8~9;2;4;5~6;7~9;83~100;4~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;8~9;2;4;5~6;7~9;83~100;4~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;8~9;2;4;5~6;7~9;83~100;4~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;8~9;2;4;5~6;7~9;83~100;4~6;2;0;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;85~95;7~8;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;85~95;7~8;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;85~95;7~8;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;85~95;7~8;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;85~95;7~8;2;0~1;Placed
22~24;Female;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;85~95;7~8;2;0~1;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~9;2;4;5~6;7;88~99;4~5;2;0~2;Not Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~9;2;4;5~6;7;88~99;4~5;2;0~2;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~9;2;4;5~6;7;88~99;4~5;2;0~2;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~9;2;4;5~6;7;88~99;4~5;2;0~2;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~9;2;4;5~6;7;88~99;4~5;2;0~2;Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;81~100;4~5;2;0~2;Not Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;81~100;4~5;2;0~2;Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;81~100;4~5;2;0~2;Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;81~100;4~5;2;0~2;Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~8;81~100;4~5;2;0~2;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;80~100;6~7;2;0~1;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;80~100;6~7;2;0~1;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;80~100;6~7;2;0~1;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;80~100;6~7;2;0~1;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;80~100;6~7;2;0~1;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;80~100;6~7;2;0~1;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;80~100;6~7;2;0~1;Placed
22~23;Male;B.Tech~BCA~MCA;ECE~ME~Civil;7~8;2;4;5~6;7~9;80~100;6~7;2;0~1;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;66~73;3~5;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;66~73;3~5;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;66~73;3~5;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;66~73;3~5;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;66~73;3~5;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;66~73;3~5;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;66~73;3~5;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;66~73;3~5;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;66~73;3~5;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;54~74;4~5;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;54~74;4~5;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;54~74;4~5;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;54~74;4~5;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;54~74;4~5;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;54~74;4~5;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;54~74;4~5;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;54~74;4~5;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;54~74;4~5;2;0;Not Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~74;2~5;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~74;2~5;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~74;2~5;2;0;Not Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~74;2~5;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~74;2~5;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~74;2~5;2;0;Not Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~74;2~5;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~74;2~5;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~74;2~5;2;0;Placed
22~24;Female;B.Tech~BCA;ECE~ME;7~7;2~3;4;7;3~6;60~74;3~5;2;1~2;Not Placed
22~24;Female;B.Tech~BCA;ECE~ME;7~7;2~3;4;7;3~6;60~74;3~5;2;1~2;Not Placed
22~24;Female;B.Tech~BCA;ECE~ME;7~7;2~3;4;7;3~6;60~74;3~5;2;1~2;Placed
22~24;Female;B.Tech~BCA;ECE~ME;7~7;2~3;4;7;3~6;60~74;3~5;2;1~2;Placed
22~24;Female;B.Tech~BCA;ECE~ME;7~7;2~3;4;7;3~6;60~74;3~5;2;1~2;Not Placed
22~24;Female;B.Tech~BCA;ECE~ME;7~7;2~3;4;7;3~6;60~74;3~5;2;1~2;Not Placed
22~24;Male;BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;67~74;4~5;2;1~2;Not Placed
22~24;Male;BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;67~74;4~5;2;1~2;Not Placed
22~24;Male;BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;67~74;4~5;2;1~2;Placed
22~24;Male;BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;67~74;4~5;2;1~2;Placed
22~24;Male;BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;67~74;4~5;2;1~2;Not Placed
22~24;Male;BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;67~74;4~5;2;1~2;Placed
22~24;Male;BCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;67~74;4~5;2;1~2;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;59~74;2~5;2;1~2;Not Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;59~74;2~5;2;1~2;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;59~74;2~5;2;1~2;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;59~74;2~5;2;1~2;Not Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;59~74;2~5;2;1~2;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;59~74;2~5;2;1~2;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;59~74;2~5;2;1~2;Not Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;59~74;2~5;2;1~2;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;53~72;6~8;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;53~72;6~8;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;53~72;6~8;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;53~72;6~8;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;53~72;6~8;2;0;Not Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;53~72;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;53~72;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;53~72;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;2~6;53~72;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;5~6;60~74;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;5~6;60~74;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;5~6;60~74;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;5~6;60~74;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;5~6;60~74;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;5~6;60~74;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;5~6;60~74;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;5~6;60~74;6~8;2;0;Placed
22~24;Female~Male;B.Tech~BCA;ECE~ME~Civil;7~7;2~3;4;7;5~6;60~74;6~8;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~71;6~8;2;0;Not Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~71;6~8;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~71;6~8;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~71;6~8;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~71;6~8;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~71;6~8;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~71;6~8;2;0;Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~71;6~8;2;0;Not Placed
22~24;Female~Male;MCA;ECE~ME~Civil;7~7;2~3;4;7;3~6;60~71;6~8;2;0;Not Placed
22~24;Female;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;3~5;46~73;6~7;2;1~2;Not Placed
22~24;Female;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;3~5;46~73;6~7;2;1~2;Not Placed
22~24;Female;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;3~5;46~73;6~7;2;1~2;Not Placed
22~24;Female;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;3~5;46~73;6~7;2;1~2;Placed
22~24;Female;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;3~5;46~73;6~7;2;1~2;Not Placed
22~24;Female;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;44~73;6~7;2;1~2;Placed
22~24;Female;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;44~73;6~7;2;1~2;Placed
22~24;Female;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;44~73;6~7;2;1~2;Not Placed
22~24;Female;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;44~73;6~7;2;1~2;Not Placed
22~24;Female;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;44~73;6~7;2;1~2;Not Placed
22~24;Female;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~6;44~73;6~7;2;1~2;Not Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;43~74;6~8;2;1~2;Not Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;43~74;6~8;2;1~2;Not Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;43~74;6~8;2;1~2;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;43~74;6~8;2;1~2;Not Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;43~74;6~8;2;1~2;Placed
22~24;Male;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;43~74;6~8;2;1~2;Not Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~5;54~74;6~7;2;1~2;Not Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~5;54~74;6~7;2;1~2;Not Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~5;54~74;6~7;2;1~2;Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~5;54~74;6~7;2;1~2;Not Placed
22~24;Male;BCA~MCA;ECE~ME~Civil;7~7;2~3;4;7;4~5;54~74;6~7;2;1~2;Not Placed
22~24;Female;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;76~95;4~5;2;0;Placed
22~24;Female;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;76~95;4~5;2;0;Placed
22~24;Female;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;76~95;4~5;2;0;Placed
22~24;Female;B.Tech;ECE~ME~Civil;7~7;2~3;4;7;4~6;76~95;4~5;2;0;Placed
