Age,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Gender_Female,Gender_Male,Interest_Arts,Interest_Others,Interest_Sports,Interest_Technology,Interest_Unknown,Personality
32.0,0,0.34117,4.503530047577309,4.45242,5.607143710565423,1,0,0,0,1,0,0,INFJ
23.0,0,6.62418,5.906913269256157,5.41538,2.7743205050994524,1,0,0,0,0,0,1,ENFP
23.0,0,7.87194,4.214511418869321,2.94717,5.576893234423825,1,0,0,0,0,0,1,ENFP
24.0,0,4.02267,4.189139512720965,3.73836,3.2589823477006856,0,1,1,0,0,0,0,INFP
23.0,0,4.67878,5.882494088596978,1.00188,5.702791087465069,1,0,0,1,0,0,0,ENFP
25.0,1,2.57912,6.276926842699811,4.24016,4.641782254217381,0,1,0,0,0,1,0,INFP
22.0,0,3.83821,5.955648808900408,0.76908,1.1811599511569923,0,1,1,0,0,0,0,INFP
24.0,1,9.42747,4.956244681831738,6.1243,3.836892811732908,0,1,0,0,0,1,0,ENFP
20.0,1,2.06139,3.5288929713685078,5.04038,5.925812049885462,1,0,0,0,0,1,0,INFP
22.0,1,1.86938,2.5150165871432355,9.15751,5.975290831450534,0,1,0,0,1,0,0,INTP
20.0,0,3.63771,5.1677546008298165,6.50704,4.55115562052224,1,0,0,0,0,0,1,ENTP
27.0,1,5.52118,6.685773531085282,8.41765,4.24057931434365,1,0,1,0,0,0,0,ESTP
24.0,1,9.94161,6.934068259166203,4.40445,4.060480378168355,0,1,0,0,0,0,1,ESFP
22.0,0,9.31691,5.505033851103589,7.34737,2.330085352912758,0,1,0,0,1,0,0,ENTP
22.0,0,2.70996,5.825142010582447,8.99623,4.411350089126385,1,0,0,1,0,0,0,INTP
32.0,0,6.02614,4.618131195097537,8.11593,5.599133072228907,1,0,0,0,0,0,1,ENTP
36.0,1,5.13494,5.101708871067515,9.35634,5.682372265636687,0,1,0,0,0,1,0,ENTP
32.0,1,2.07055,3.511573656361233,2.99661,5.7964903856214205,0,1,0,0,1,0,0,INFP
43.0,0,9.43016,5.994226266155538,6.34897,4.86650741442052,1,0,0,0,0,0,1,ENTP
19.0,1,0.87397,7.414920972672173,1.19223,3.916843003334882,1,0,0,0,0,1,0,INFP
27.0,0,7.58543,4.387622918290068,3.31228,4.199700075565649,0,1,0,0,0,1,0,ENFP
30.0,0,3.44038,2.860543775119088,1.46095,6.988790203460713,0,1,0,1,0,0,0,INFJ
24.0,1,0.43005,7.970489441265423,5.04009,5.115146389810195,1,0,0,0,1,0,0,ISFP
23.0,0,8.45206,4.395073922849153,9.46176,4.304975322375061,1,0,0,0,1,0,0,ENTP
27.0,1,6.92362,5.822511375966719,2.31332,5.170155774547318,1,0,1,0,0,0,0,ENFP
29.0,0,3.00092,4.1153504735224775,9.75267,2.816690947981304,0,1,0,1,0,0,0,INTP
32.0,1,4.81266,5.627748318444804,7.2984,7.030512156050055,1,0,0,1,0,0,0,ENTP
28.0,1,9.48986,6.415626994678127,5.79782,6.8425283493289415,1,0,0,1,0,0,0,ESTP
22.0,0,8.05344,3.639790726443437,3.22623,6.100887124427087,1,0,1,0,0,0,0,ENFJ
21.0,0,8.3489,5.835765472015967,9.3209,5.718957717532418,1,0,0,0,0,0,1,ENTP
23.0,0,4.36602,5.041027339002753,1.19577,5.3887568762929945,0,1,1,0,0,0,0,INFP
28.0,0,8.73408,5.1365529846250295,7.36258,2.534009905800915,1,0,0,1,0,0,0,ENTP
23.0,0,1.43333,4.2377303086966,7.555,1.9236786557746808,1,0,1,0,0,0,0,INTP
30.0,1,9.31078,5.927182080787135,4.42123,5.6813955941666725,1,0,0,0,0,0,1,ENFP
23.0,0,3.99829,4.5610780802338695,1.44998,6.217075834302572,1,0,1,0,0,0,0,ENFJ
31.0,1,9.94053,5.678476983665635,4.43231,3.0793753229927,0,1,1,0,0,0,0,ENFP
24.0,1,7.35866,5.695740029613145,3.44252,7.530766419039391,1,0,0,0,0,0,1,ENFP
23.0,1,8.65448,3.282702219418147,7.04799,5.143537389788025,1,0,0,1,0,0,0,ENTP
25.0,0,3.9854,4.640975778564172,2.83565,4.393875642409219,0,1,0,0,0,1,0,INFP
31.0,1,4.1101,4.485497514312433,5.90053,6.227470219540997,1,0,1,0,0,0,0,ENTP
26.0,0,3.94211,5.700230924138728,2.77465,2.856081849852245,0,1,0,0,0,0,1,INFP
22.0,0,9.45578,5.96367102611012,4.37164,5.42176714624364,0,1,1,0,0,0,0,ENFP
26.0,1,3.27276,4.49404398609718,8.44038,2.1977883430418474,1,0,0,1,0,0,0,ENTP
37.0,0,8.28169,5.830743787332113,0.47869,7.784276681911047,1,0,0,0,0,0,1,ENFJ
22.0,1,9.56795,4.699394154531077,1.8477,2.9535359616679777,0,1,0,1,0,0,0,ENFP
23.0,1,3.88657,4.000596283177417,2.80284,3.605171559530272,1,0,1,0,0,0,0,ENFP
32.0,0,8.68402,5.295884273970728,1.54181,4.578632600480226,1,0,0,0,0,0,1,ENFP
24.0,1,1.31058,5.433680562181178,5.21093,5.067645839466902,1,0,0,0,1,0,0,INFP
20.0,0,1.06704,6.754258622506248,5.52742,5.092164144567036,1,0,0,0,0,1,0,INTP
25.0,1,2.38461,6.226594549980828,7.30122,2.9485307100648246,1,0,0,0,0,0,1,ISTP
22.0,0,6.12036,5.37600147356249,5.42448,6.797467540881302,0,1,1,0,0,0,0,ENFJ
22.0,1,2.54973,7.144089805426374,8.66139,4.524408482975405,0,1,1,0,0,0,0,INTP
26.0,0,1.57865,3.8312856097386354,8.21341,3.2316297947882884,0,1,1,0,0,0,0,INTP
29.0,1,6.19047,4.594252151912084,2.76653,6.211467674363364,0,1,1,0,0,0,0,ENFP
31.0,0,8.28861,4.69217613934153,1.61729,4.660418994172964,1,0,1,0,0,0,0,ENFP
22.0,1,8.18439,6.6197575009766725,4.35422,7.077598982788178,0,1,0,0,0,0,1,ESFP
28.0,1,6.54823,5.440343754913124,4.20587,1.985358227268537,0,1,0,1,0,0,0,ENFP
33.0,0,0.08401,6.416094407918516,9.38504,5.044278346687939,0,1,1,0,0,0,0,ISTP
26.0,0,6.65065,3.0990803112563947,3.57398,4.144327518135399,0,1,0,0,0,1,0,ENFP
26.0,1,4.3062,3.3985707071049345,8.06189,4.167297129556243,0,1,0,1,0,0,0,INTP
29.0,1,2.11898,4.3817293972112346,5.19513,3.965364504190915,0,1,0,1,0,0,0,INFP
31.0,0,4.52734,5.569340797292045,0.09943,1.250819632376433,0,1,0,1,0,0,0,INFP
22.0,0,4.44749,3.39439975002022,1.95163,3.941189170300142,0,1,0,0,1,0,0,INFP
26.0,1,0.50811,5.168713993978388,3.58985,5.619816935314676,0,1,1,0,0,0,0,INFP
38.0,1,7.46987,4.745048028221817,5.67452,4.96991073980988,0,1,0,0,0,0,1,ENFP
20.0,1,3.19596,5.312651885357579,4.86929,3.926169497600436,1,0,1,0,0,0,0,INTP
25.0,1,2.62216,3.085228250977096,1.11463,5.285069571407438,0,1,0,1,0,0,0,INFP
26.0,1,0.22798,4.039951213210133,7.8519,5.445723372333329,0,1,0,0,1,0,0,INTP
22.0,0,2.72185,4.755491870921309,4.90497,5.14216593188884,0,1,0,1,0,0,0,INFP
23.0,0,0.71719,4.332023852686353,3.31483,6.545889078603809,0,1,0,1,0,0,0,INFJ
21.0,1,9.20776,6.102981585217947,6.90191,5.383124605862364,1,0,0,0,0,0,1,ENTP
25.0,0,7.12182,5.5909055104455145,5.16114,2.604530514962688,0,1,0,0,0,0,1,ENFP
22.0,0,5.01012,3.828519300305352,4.08772,5.090967239794431,1,0,1,0,0,0,0,ENFP
25.0,0,6.71873,6.945436262336074,7.35983,6.176401640887932,1,0,0,0,0,0,1,ESTJ
32.0,0,5.13148,4.44954172312072,8.28254,4.657308467758348,1,0,0,0,0,1,0,ENTP
27.0,1,9.89715,5.707921461928085,0.67239,6.696669850498293,0,1,0,0,0,0,1,ENFP
31.0,0,8.6554,5.195749776102734,4.84434,4.078024282297317,0,1,1,0,0,0,0,ENFP
25.0,1,8.53579,5.74131929287618,3.3974,2.1193453502106143,1,0,0,0,1,0,0,ENFP
20.0,0,2.08068,4.245551240418087,5.15686,6.428323094312421,0,1,0,0,0,0,1,INFJ
24.0,0,5.97733,7.413622149156549,2.36557,6.294483398316081,1,0,0,0,0,0,1,ESFJ
21.0,1,6.85162,3.6575605569224896,1.37476,4.4349248312749125,0,1,0,1,0,0,0,ENFP
22.0,1,0.59431,4.647441541048671,5.45086,5.0614860042773815,0,1,0,0,0,0,1,INFP
26.0,1,2.41069,5.653529761347327,6.48712,2.2027993031539586,1,0,0,0,0,0,1,INTP
22.0,1,3.02521,4.471423317947615,3.90381,6.602116034099441,0,1,0,0,0,1,0,INFP
26.0,1,3.8649,4.916243612646616,3.96518,3.57533385346924,1,0,0,0,0,0,1,ENFP
23.0,0,4.71355,2.702686639223187,0.63629,7.431055630456618,0,1,0,0,0,1,0,ENFJ
24.0,1,8.86775,5.615380057487688,9.17081,3.65096063471468,0,1,0,0,0,0,1,ENTP
23.0,1,5.045,7.062637499525168,0.65428,4.096719017461666,1,0,0,0,0,0,1,ENFP
25.0,0,4.78602,6.735075273602749,4.39437,6.7617980502771164,1,0,0,0,1,0,0,ESFJ
30.0,1,1.43448,7.882969793900999,3.50284,6.221478083433174,0,1,1,0,0,0,0,ISFP
27.0,1,0.52061,5.752671757119673,4.3172,5.222427326795476,1,0,0,1,0,0,0,INFP
24.0,0,1.6676,5.313328863765936,4.06876,4.086702024801967,1,0,0,0,0,0,1,INFP
26.0,0,1.86986,5.605606801214072,4.28669,4.111493697981786,0,1,1,0,0,0,0,INFP
25.0,0,1.57942,4.517018973457897,1.15812,4.602873322472462,0,1,0,0,0,1,0,INFP
32.0,0,8.76222,5.669658268233739,9.96534,2.187325065891092,0,1,0,0,0,0,1,ENTP
25.0,1,4.4292,4.9992282486431305,1.88753,5.629790948397579,1,0,0,1,0,0,0,INFP
33.0,1,2.19386,2.956785502155476,8.20888,3.92695193433498,1,0,0,0,0,0,1,INTP
25.0,0,5.90017,5.427508717691501,0.85508,7.481545375434691,1,0,0,0,0,0,1,ENFJ
26.0,1,0.24863,4.860589717273429,0.13318,3.1788723753758124,0,1,0,1,0,0,0,INFP
38.0,0,0.63848,6.001223313424688,1.9681,5.026208726673668,1,0,1,0,0,0,0,INFP
20.0,0,7.81524,5.591782805197076,4.74421,5.255299194116031,1,0,0,0,0,0,1,ENFP
25.0,0,9.22672,3.855802300036803,1.32633,3.934850030248432,1,0,0,1,0,0,0,ENFP
32.0,0,3.12397,3.303377525787712,1.86664,5.072155287789915,0,1,0,0,0,1,0,INFP
26.0,0,8.37443,5.2025952113729215,8.58909,4.968660645015957,1,0,1,0,0,0,0,ENTP
24.0,0,8.06039,5.331998981184812,9.79166,4.704272509221754,0,1,0,0,0,0,1,ENTP
23.0,0,5.38405,5.484841196764555,4.83567,3.099906468631724,1,0,0,1,0,0,0,ENFP
30.0,1,8.04427,3.380798825894286,1.7163,3.488974613914542,0,1,1,0,0,0,0,ENFP
21.0,1,4.20473,5.391565277442631,7.19177,6.323478439550801,0,1,0,1,0,0,0,INTP
20.0,0,2.89335,5.715566795102658,7.28978,6.338525477568076,0,1,1,0,0,0,0,INTJ
28.0,0,6.41344,5.397465099964589,6.18107,4.539073327624056,1,0,1,0,0,0,0,ENTP
25.0,0,7.0326,6.656611049223097,4.11263,6.44314020865459,1,0,0,1,0,0,0,ESFJ
32.0,0,7.42563,3.9168449769284,6.59697,4.3624722302185805,0,1,1,0,0,0,0,ENTP
34.0,1,6.04485,6.984114579974448,7.44067,6.380089000558612,1,0,0,1,0,0,0,ESTP
36.0,1,1.6427,3.5040598803571323,0.11676,6.132280880829362,0,1,1,0,0,0,0,INFP
26.0,0,8.68194,5.354155515182212,9.6917,5.172405456915228,0,1,0,0,0,0,1,ENTP
22.0,1,6.31474,5.851828700655676,3.83065,4.595488347226345,1,0,0,0,0,1,0,ENFP
24.0,1,8.35401,4.592435095474272,7.67378,5.046644694976351,0,1,0,0,0,0,1,ENTP
22.0,0,4.44379,5.560929783320883,8.4093,5.342706820390106,0,1,0,0,0,0,1,INTP
28.0,0,1.07618,6.062246193179004,4.69248,4.564334454361739,0,1,0,0,0,1,0,INFP
38.0,0,1.75502,4.24098753889985,3.55938,3.785062697709315,1,0,0,0,0,0,1,INFP
23.0,1,6.73203,4.285707152190588,4.37867,4.772532943586533,0,1,0,1,0,0,0,ENFP
26.0,1,7.3584,6.94246868074359,3.22271,6.693466609669993,0,1,1,0,0,0,0,ESFP
20.0,1,6.00149,5.163374670028691,1.26326,5.657774536951722,0,1,1,0,0,0,0,ENFP
23.0,0,5.84489,4.4382833106550725,0.39781,3.7342932466026793,0,1,0,0,0,0,1,ENFP
21.0,1,9.12016,5.685858947270834,2.82533,3.530296048448581,1,0,1,0,0,0,0,ENFP
23.0,0,4.31505,5.567820670490344,5.39791,6.569913073855475,0,1,0,0,0,0,1,INFJ
29.0,1,9.58855,4.688293825675126,4.27465,6.187228955264612,0,1,0,0,0,1,0,ENFP
19.0,0,5.05869,6.997104292088627,6.25563,3.2482034775993984,0,1,0,0,0,0,1,ENFP
21.0,0,1.17337,6.688227582272505,4.15555,2.917379963264446,1,0,0,1,0,0,0,INFP
27.0,1,5.80893,7.617962549443972,4.92216,2.67895960488915,1,0,0,1,0,0,0,ESFP
27.0,0,7.13719,6.723602777657501,6.79305,6.32022668198003,0,1,1,0,0,0,0,ESTJ
22.0,1,1.68837,4.489300712719583,8.56897,4.194763479199053,0,1,0,0,0,1,0,INTP
23.0,0,0.07429,4.360848842162101,3.71976,5.352574542016185,0,1,1,0,0,0,0,INFP
31.0,0,3.86411,6.307785941820524,5.60252,4.965103347242225,0,1,0,0,0,0,1,ISFP
23.0,1,7.04124,6.263704953188456,7.5434,3.026045114206311,1,0,0,0,0,1,0,ENTP
20.0,0,4.32308,4.7227921419890215,7.18765,3.2915774483701847,1,0,0,0,1,0,0,ENTP
24.0,0,3.46859,4.367845958060199,5.24883,4.792314335556064,1,0,0,0,0,0,1,INFP
22.0,0,4.12481,5.3942903863617735,3.19634,1.6999239025448991,0,1,1,0,0,0,0,INFP
23.0,0,2.18347,3.9424661724369865,1.93337,3.1398467749863044,0,1,0,0,1,0,0,INFP
32.0,0,4.41808,5.669557485938238,5.54242,4.8920519754358,0,1,1,0,0,0,0,ENTP
24.0,0,5.97052,5.904376546081619,4.732,5.354716317414806,1,0,0,0,0,0,1,ENFP
30.0,0,6.17795,5.1844878245378565,2.99053,4.651763793992902,0,1,0,0,1,0,0,ENFP
23.0,0,5.99741,5.968312041761304,4.19081,5.261048791044724,0,1,0,0,0,0,1,ENFP
22.0,1,5.23116,5.233517052998244,7.33928,5.1288052515735565,0,1,0,0,0,0,1,ENTP
21.0,0,8.62601,6.3650231199805445,0.54899,5.758167958002735,1,0,1,0,0,0,0,ENFP
29.0,0,9.43144,5.261690557788657,4.54641,8.219725040773353,0,1,0,0,0,0,1,ENFJ
23.0,0,4.18277,3.2526661121036797,8.97467,5.179311875554296,1,0,0,0,0,1,0,ENTP
21.0,1,5.77454,5.955933208226398,0.60129,6.653371181966943,0,1,0,0,0,0,1,ENFP
24.0,1,4.91013,4.70980466147603,3.13391,5.219073041581448,1,0,0,0,0,0,1,ENFP
30.0,0,0.38307,2.795521746598049,0.31587,2.8214796452434503,0,1,1,0,0,0,0,INFP
24.0,0,3.30653,4.836148499164114,4.13283,6.341713850116552,1,0,1,0,0,0,0,INFJ
21.0,1,2.71627,4.619290799206344,4.11341,5.398565432621214,0,1,0,0,1,0,0,INFP
25.0,1,8.60392,4.00569471626498,1.311,3.250160098243566,0,1,0,0,0,1,0,ENFP
21.0,0,6.45408,6.180812758167784,4.12664,3.144644264572196,1,0,0,0,1,0,0,ENFP
24.0,1,6.58199,6.746942615564686,7.99447,3.640321295350229,1,0,0,0,0,0,1,ENTP
21.0,0,5.24685,5.02568520799654,9.83742,6.157152731890491,1,0,0,0,0,1,0,ENTJ
24.0,1,7.30678,3.415564256558775,7.66706,6.74557140389471,0,1,0,0,0,1,0,ENTP
40.0,0,5.85577,4.031645491890022,3.13599,2.7193176120155265,0,1,0,0,1,0,0,ENFP
26.0,1,0.93211,5.145330767063636,3.73605,4.080465079568708,1,0,0,0,0,0,1,INFP
30.0,1,8.00325,6.386155916123301,3.46053,5.470662814559713,1,0,0,0,0,0,1,ESFP
28.0,0,6.34603,4.6349778739699925,9.51228,4.988712740167535,1,0,0,0,0,0,1,ENTP
20.0,1,5.36318,7.0791983985562,0.0376,4.613732654304396,0,1,0,0,0,0,1,INFP
23.0,1,7.05267,4.57545177413256,5.12396,3.501978272260126,0,1,0,0,0,0,1,ENFP
28.0,1,9.01286,6.280436292155462,7.32702,3.778555886863086,1,0,0,0,0,0,1,ESTP
23.0,0,3.75921,4.107403588170887,8.26684,3.2080988905305423,0,1,0,0,0,0,1,INTP
24.0,0,6.38889,6.431350891870528,5.00211,3.3260305349928365,0,1,0,0,0,1,0,ENFP
29.0,1,9.17932,6.464327063918717,5.20547,5.609268442031486,0,1,0,0,0,0,1,ESFP
24.0,0,6.11955,5.263358773082092,5.56419,4.5550478626026525,0,1,0,0,0,0,1,ENFP
35.0,1,6.75113,4.476964488031219,2.89366,3.410700021111808,1,0,0,0,0,1,0,ENFP
32.0,0,3.5883,7.347270410369234,2.96359,3.237119221823189,1,0,1,0,0,0,0,ISFP
24.0,0,3.94782,5.555829946843439,0.88759,4.71680774854041,0,1,1,0,0,0,0,INFP
19.0,0,7.97559,6.487730221172975,9.37221,4.25990618748321,0,1,0,0,0,0,1,ENTP
27.0,0,0.38852,4.9506699675360455,4.73825,4.332051641969501,0,1,0,1,0,0,0,INFP
37.0,0,1.86594,3.90012516354703,7.19288,5.252857853172089,1,0,0,0,0,0,1,INTP
23.0,0,7.88015,5.538938147466633,9.06727,5.709870595800678,1,0,0,0,0,0,1,ENTP
26.0,0,9.43513,5.335570919740405,9.52967,5.863856275035936,0,1,0,0,0,0,1,ENTP
26.0,0,7.88299,3.786692353376782,8.5296,6.154874141840702,0,1,1,0,0,0,0,ENTJ
32.0,1,8.89477,6.166512361949112,9.38865,6.2600775981531145,0,1,0,0,0,1,0,ESTP
23.0,0,3.61618,5.9524082890121255,4.48427,5.983927634431547,0,1,1,0,0,0,0,INFP
30.0,0,3.16965,4.125000980648328,2.9371,5.965570942983396,0,1,0,1,0,0,0,INFP
27.0,1,3.12165,4.545976679256622,0.24044,3.325052590204326,1,0,1,0,0,0,0,ENFP
33.0,0,1.51707,4.059826795262776,9.99285,6.485515092559397,0,1,0,0,0,0,1,INTJ
31.0,0,7.48987,3.836867148764849,3.88993,4.604725099073024,1,0,0,1,0,0,0,ENFP
30.0,1,5.32847,7.845381484399289,3.25044,4.734913463600664,1,0,0,0,0,1,0,ESFP
21.0,0,2.21942,4.294400445082658,7.69688,4.436677041009165,1,0,1,0,0,0,0,INTP
21.0,1,8.06162,6.255000973282208,7.07074,4.953592101747901,0,1,0,0,0,0,1,ENTP
26.0,0,0.43199,2.3253727382491496,8.60083,7.056585862574499,1,0,0,0,0,0,1,INTJ
25.0,0,2.80146,4.34824021529586,9.93671,4.698468251370205,0,1,0,0,0,1,0,INTP
21.0,1,5.03145,5.4872305277540105,2.39889,3.7751295865195256,1,0,0,0,0,1,0,ENFP
21.0,1,9.77782,4.5915266282760765,7.83604,4.7375269022443804,1,0,0,0,1,0,0,ENTP
22.0,0,3.75511,2.627107182199193,8.03492,0.936005660744498,1,0,0,0,0,0,1,ENTP
32.0,1,1.20339,4.952711783185338,2.78703,4.018398078779753,0,1,0,0,0,1,0,INFP
34.0,1,3.24234,6.611172188379307,6.40494,4.676115041079827,1,0,0,0,0,0,1,ISTP
24.0,1,2.34369,5.138477924436325,2.24249,7.082394731308963,0,1,0,0,0,0,1,INFP
34.0,1,4.78466,5.748123931628144,5.16701,6.031071967095117,0,1,0,0,1,0,0,INFP
22.0,0,6.39891,8.000611709328878,3.02585,5.339948633257512,0,1,0,1,0,0,0,ENFP
31.0,1,0.26223,4.160856090955894,9.65773,2.8048243448914736,0,1,0,1,0,0,0,INTP
25.0,0,5.52861,6.749988474630692,1.93516,6.156469590186527,1,0,0,0,0,0,1,ESFJ
32.0,0,6.09001,4.731966609716515,8.41196,2.014637409458868,0,1,0,0,0,1,0,ENTP
24.0,1,0.43645,4.36607491855509,8.96959,2.213014814441469,1,0,0,1,0,0,0,INTP
26.0,1,2.94193,5.391269053332156,4.45151,6.018479073349166,0,1,0,0,0,0,1,INFP
28.0,1,9.03696,5.053386336890979,2.21174,2.626058309814083,0,1,0,0,0,0,1,ENFP
35.0,0,8.98927,4.170612512454044,0.488,5.248642615427632,0,1,1,0,0,0,0,ENFP
26.0,0,8.81519,2.885169789925774,7.07782,4.9534075587052016,1,0,0,0,0,0,1,ENTP
32.0,1,3.32964,6.072104695738706,3.92145,4.208909413613743,1,0,0,0,0,0,1,ENFP
23.0,0,7.85129,5.096886936006129,4.00461,5.3449724017302085,1,0,1,0,0,0,0,ENFP
26.0,1,6.06206,4.072806368659336,5.70225,3.5551870102857994,0,1,0,0,0,0,1,ENFP
21.0,1,7.64307,6.171269532166533,1.48973,1.0720975260010928,0,1,1,0,0,0,0,ENFP
24.0,1,8.03931,4.899526990573538,9.00655,4.264446221267987,0,1,1,0,0,0,0,ENTP
21.0,1,6.50571,5.540984554396596,4.74732,6.145542750175768,0,1,0,1,0,0,0,ENFP
24.0,0,0.14214,5.3695578359308085,5.91845,5.344629610973479,0,1,0,0,0,1,0,INFP
32.0,0,2.76039,3.276554654752013,3.88013,3.646825251080825,1,0,0,0,0,0,1,INFP
31.0,0,2.44753,4.91836968327595,0.39623,5.551543592996397,0,1,0,0,0,1,0,INFP
20.0,0,7.76041,4.112568756301618,0.33949,6.516777460098089,1,0,0,0,1,0,0,ENFJ
26.0,0,6.60011,4.948517825205507,4.35907,6.392361079800781,0,1,0,0,0,0,1,ENFJ
24.0,0,3.83689,6.572020934793686,0.77987,3.253498902042669,0,1,0,1,0,0,0,ENFP
32.0,1,8.23195,4.130720597275825,0.51568,2.803782402093823,1,0,0,0,0,0,1,ENFP
35.0,1,5.5358,5.672500259239997,8.02876,5.849318588328388,1,0,0,0,0,0,1,ENTP
21.0,0,0.96077,5.407618435649684,9.21106,3.301608671063815,1,0,1,0,0,0,0,INTP
32.0,1,2.97454,4.440822173949132,7.3819,3.988664982666965,0,1,0,0,1,0,0,INTP
24.0,0,8.72699,4.971223253722496,6.05573,6.681861876176887,1,0,1,0,0,0,0,ENTJ
25.0,1,3.4595,5.237465084162733,0.64515,4.053929658946057,1,0,1,0,0,0,0,INFP
30.0,1,0.19251,4.18620304344172,3.90359,7.269607826666491,1,0,0,0,0,1,0,INFP
22.0,1,1.26215,4.498673062454291,2.85078,3.800091067907176,1,0,1,0,0,0,0,INFP
21.0,0,4.77723,4.619096779387069,2.14463,2.780445967169583,1,0,1,0,0,0,0,ENFP
24.0,0,3.3467,0.75522768703589,0.03813,5.829635215243031,1,0,0,0,0,0,1,ENFP
28.0,0,7.23681,6.632005373039614,5.30052,5.553251796089452,0,1,1,0,0,0,0,ESFP
36.0,0,4.29431,6.230215127851045,5.95094,4.405086846230462,0,1,0,0,0,0,1,ESFP
31.0,1,6.90632,5.991616068130155,2.07344,6.143782506913914,1,0,1,0,0,0,0,ENFP
26.0,0,5.08161,6.377571029258121,5.25543,6.393230443132548,0,1,0,0,0,0,1,ISFJ
27.0,0,0.79178,4.973158417543828,9.0792,5.702996003749235,1,0,0,1,0,0,0,INTP
19.0,0,8.62258,7.461352415309901,6.00502,5.292138907259937,0,1,0,0,0,1,0,ENFP
21.0,0,6.78865,6.501606787931473,4.47289,4.835139435172871,0,1,0,0,0,0,1,ENFP
30.0,0,9.82673,3.523536985750592,0.39886,3.942491440200872,1,0,0,0,0,1,0,ENFP
21.0,1,7.3059,5.70693889414804,1.6266,6.752789258005427,0,1,0,0,0,0,1,ENFP
30.0,1,0.48532,4.588767761558989,0.09597,3.2308332568655107,1,0,0,1,0,0,0,INFP
29.0,1,2.45434,3.347265636402833,2.29028,6.197158334763638,0,1,0,0,1,0,0,INFP
20.0,0,5.10342,4.176958457303661,6.74849,5.119252957831662,0,1,0,1,0,0,0,ENTP
27.0,1,8.02472,5.471862284481246,6.91158,4.355780010171352,0,1,0,0,0,0,1,ENTP
26.0,1,2.11901,5.171897941263539,0.47416,3.790016620102119,0,1,1,0,0,0,0,INFP
34.0,0,9.85924,2.5590287597491628,3.0479,4.894572530987146,0,1,0,0,0,1,0,ENFP
24.0,1,2.94315,4.966415540120377,5.23853,4.072469769139736,0,1,0,0,0,0,1,INFP
25.0,1,5.8037,3.0848954894767187,5.33404,2.480614645720665,0,1,0,0,0,1,0,ENFP
22.0,1,9.49548,5.886885307049713,7.89281,4.142674134448996,0,1,0,1,0,0,0,ENTP
30.0,1,0.54299,6.477567866372324,3.17655,6.75186777665262,1,0,0,0,0,0,1,ISFP
21.0,1,3.20432,5.9299967895809,0.39401,4.052841268827256,0,1,0,0,0,1,0,INFP
30.0,1,9.3579,4.899763133813052,1.66711,4.368989301329746,1,0,0,0,1,0,0,ENFP
26.0,0,7.56203,6.927801367482594,3.77896,5.51989759082599,0,1,0,0,0,1,0,ESFP
24.0,0,5.01815,5.867265131137559,5.13661,5.940088149911926,1,0,0,0,0,0,1,ENFP
25.0,0,7.37696,4.3172741942315405,5.57734,5.106647063424401,1,0,0,0,0,1,0,ENTP
30.0,0,0.93451,5.341692299162332,7.29117,4.135564589655209,0,1,1,0,0,0,0,INTP
28.0,1,7.12076,5.611156567040965,1.01418,2.2558471570744194,1,0,0,0,0,0,1,ENFP
25.0,0,8.02711,5.934306247917498,8.79306,5.788354882535866,0,1,1,0,0,0,0,ENTP
22.0,0,9.36772,5.332252675277788,9.46955,4.53892737315234,0,1,0,0,0,0,1,ENTP
22.0,0,0.64285,6.841051624990708,8.20642,2.6145661358186345,0,1,1,0,0,0,0,INTP
25.0,0,8.2407,4.500233304391043,1.9115,2.678494657044439,0,1,0,0,0,0,1,ENFP
26.0,1,0.88429,6.524137971558167,3.20813,6.185612387755083,1,0,0,0,0,0,1,ISFP
22.0,0,4.07056,5.2415175395315305,8.20891,3.2872736755594154,0,1,0,0,0,0,1,INTP
22.0,0,7.48615,7.022954508132107,4.44736,4.322029153800252,0,1,1,0,0,0,0,ENFP
33.0,1,0.02875,5.961927053895893,4.23258,4.255033217433859,1,0,0,0,0,0,1,INFP
25.0,0,0.46265,5.557785018665991,6.31071,3.225895437203276,0,1,0,0,0,1,0,INFP
29.0,0,4.8868,6.78297885380401,6.41008,7.022349322515579,1,0,1,0,0,0,0,ESTJ
28.0,0,5.12892,5.495910285332602,8.93406,5.3700212295354,1,0,0,0,0,0,1,ENTP
21.0,0,2.46794,5.852174430531209,4.04011,3.314811850961069,0,1,0,0,1,0,0,INFP
24.0,0,4.86966,4.845152543831305,9.66303,2.6236275932750344,1,0,1,0,0,0,0,ENTP
20.0,1,0.53473,5.159923238736199,2.75364,5.6398185435304455,1,0,0,0,0,0,1,INFP
24.0,0,7.39531,5.391874996832826,1.3563,5.640772450031168,1,0,0,0,0,0,1,ENFP
24.0,0,2.2087,4.030984722198762,1.95162,5.237665411119908,1,0,0,1,0,0,0,INFP
20.0,0,9.59972,6.407348429957592,3.90788,4.492536704110799,0,1,0,0,0,0,1,ENFP
30.0,1,7.00984,2.878204082266372,0.80563,8.47450206365176,0,1,0,1,0,0,0,ENFP
25.0,1,3.31341,4.877086093422693,5.97909,5.410036912610368,1,0,0,0,0,0,1,INTP
25.0,0,7.98611,4.259745429518277,4.12361,2.899571216485401,1,0,0,0,0,1,0,ENFP
